analysis,winter,estimate,se,lcl,ucl
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,1992,5.126,0.1869,4.76,5.492
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,1993,5.067,0.1496,4.773,5.36
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,1994,5.011,0.1288,4.759,5.264
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,1995,4.965,0.1179,4.733,5.196
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,1996,4.921,0.1128,4.7,5.142
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,1997,4.877,0.1105,4.66,5.094
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,1998,4.832,0.1095,4.618,5.047
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,1999,4.787,0.1101,4.571,5.002
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2000,4.743,0.1126,4.522,4.964
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2001,4.707,0.1145,4.483,4.932
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2002,4.686,0.1116,4.468,4.905
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2003,4.678,0.107,4.468,4.888
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2004,4.679,0.1082,4.467,4.891
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2005,4.684,0.1208,4.447,4.92
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2006,4.686,0.1422,4.408,4.965
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2007,4.678,0.1604,4.364,4.993
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2008,4.65,0.1664,4.324,4.976
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2009,4.594,0.1551,4.29,4.899
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2010,4.509,0.1319,4.25,4.767
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2011,4.412,0.1172,4.182,4.641
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2012,4.317,0.1148,4.092,4.542
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2013,4.228,0.1233,3.986,4.47
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2014,4.147,0.1387,3.875,4.418
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2015,4.081,0.1509,3.785,4.377
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2016,4.031,0.1567,3.724,4.339
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2017,3.999,0.1531,3.699,4.299
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2018,3.981,0.1432,3.701,4.262
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2019,3.975,0.1309,3.719,4.232
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2020,3.982,0.1188,3.749,4.215
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2021,3.994,0.1156,3.768,4.221
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2022,4.007,0.1258,3.76,4.253
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2023,4.021,0.1517,3.723,4.318
12ec4dbe7e15c0ee364187603e1c0d1bdde38585,2024,4.038,0.1954,3.655,4.421
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,1992,4.593,0.1522,4.295,4.891
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,1993,4.544,0.1135,4.321,4.766
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,1994,4.497,0.09464,4.311,4.682
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,1995,4.455,0.08935,4.279,4.63
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,1996,4.418,0.08839,4.245,4.591
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,1997,4.386,0.08781,4.214,4.558
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,1998,4.356,0.08635,4.187,4.525
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,1999,4.327,0.08376,4.163,4.492
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2000,4.297,0.0806,4.139,4.455
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2001,4.267,0.07861,4.113,4.421
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2002,4.241,0.07744,4.09,4.393
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2003,4.221,0.07801,4.068,4.374
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2004,4.198,0.08271,4.036,4.36
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2005,4.169,0.09192,3.989,4.349
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2006,4.13,0.1029,3.928,4.332
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2007,4.083,0.111,3.865,4.3
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2008,4.019,0.112,3.8,4.239
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2009,3.93,0.1037,3.727,4.133
2fd0ac88bcdb5b8448c762507f16d57b330a12ab,2010,3.812,0.09257,3.63,3.993
