winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,35.5,14,17.95,24,30.65,44,56,79.15,111,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
1993,49,15,21.95,35,45.65,53,62.2,79.4,123,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
1994,48.5,11,24.95,32.8,39.65,54,62.4,91.1,120,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
1995,15,15,15,15,15,15,15,15,15,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
1996,59,59,59,59,59,59,59,59,59,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
1997,66,66,66,66,66,66,66,66,66,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
1998,15,13,13,13,13,17,20.4,32.2,45,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
1999,43,43,43,43,43,43,43,43,43,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2000,25,25,25,25,25,25,25,25,25,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2001,53,52,52,52,52,56,60,68,75,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2002,39.5,34,34,35,37,42,46,54.05,69,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2003,46.5,40,40,41.8,44,49,52.2,60.1,65,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2004,56,56,56,56,56,56,56,56,56,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2005,46,46,46,46,46,46,46,46,46,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2006,62,52,52,52,55.65,69,83.6,99.25,159,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2007,25,25,25,25,25,25,25,25,25,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2008,59,59,59,59,59,59,59,59,59,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2009,105,105,105,105,105,105,105,105,105,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2010,62,45,45,53.8,58,68,74.2,91.05,137,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2011,70.5,63,63,63,66,75,82,105.7,162,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2012,56,56,56,56,56,56,56,56,56,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2013,43,35,35,37.8,40,45,48.2,55.05,78,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2014,43.5,37,37,39,40.65,47,50,64.05,95,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2015,91.5,80,80,83.8,86.65,94,103.2,114.3,147,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2016,49,43,43,44,47,51.35,57,70.1,116,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2017,37,29,29,32,34.65,41,46,60.1,79,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2018,45,40,40,40,43,48,55.4,66,79,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2019,45.5,39,39,39,42,49.35,56.2,72.1,107,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2020,16,16,16,16,16,16,16,16,16,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2021,26,26,26,26,26,26,26,26,26,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2022,17,17,17,17,17,17,17,17,17,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2023,9,9,9,9,9,9,9,11,26,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
2024,7,7,7,7,7,8.35,14.2,26.05,35,49e9d8af91e6d48c6b14f60d2dc4805907f3a7bc
