winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,4,4,4,4,4,4,4,4,4,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2001,6,6,6,6,6,6,6,6,6,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2002,3,3,3,3,3,3,3,3,3,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2003,4,4,4,4,4,4,4,4,4,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2004,3,3,3,3,3,3,3,3,3,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2005,3,3,3,3,3,3,3,3,3,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2006,3,3,3,3,3,5,8,12.1,30,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2007,15,15,15,15,15,15,15,15,15,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2008,4,4,4,4,4,4,4,4,4,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2009,2,2,2,2,2,2,2,2,2,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2010,8,5,5,5,7,11,16.2,32,43,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2011,9,2,2,4.8,6,12,18,26.05,44,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2012,7,4,4,5,6,9.35,13.2,21.05,34,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2013,9,3,3,6,8,11,15,23.05,48,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2014,4,4,4,4,4,5,7,11.1,24,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2015,12,12,12,12,12,12,12,12,12,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2016,5,2,2,3,4,7,10,13,87,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2017,3,3,3,3,3,4,8,34.15,51,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2018,11,11,11,11,11,11,11,16.05,26,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2019,35,35,35,35,35,35,35,35,51,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2020,15,12,12,12,13,16.35,20,24.05,31,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2021,11,8,8,8,9,13,15,23.05,46,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2022,21,21,21,21,21,21,21,21,21,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2023,21,21,21,21,21,21,21,21.05,46,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
2024,24,24,24,24,24,24,24,24,24,c45769e48c21f8dd4d0cad7724109c4f8880ca7f
