analysis,centre_winter,duration,estimate,se,lcl,ucl
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2004.5,10,0.0553,0.05071,-0.04408,0.1547
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2005.5,10,0.06803,0.05186,-0.03361,0.1697
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2006.5,10,0.0814,0.05543,-0.02725,0.1901
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2007.5,10,0.08345,0.05653,-0.02735,0.1942
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2008.5,10,0.07794,0.05573,-0.03129,0.1872
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2009.5,10,0.06239,0.0527,-0.04089,0.1657
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2010.5,10,0.05115,0.0499,-0.04665,0.149
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2011.5,10,0.04291,0.05174,-0.0585,0.1443
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2012.5,10,0.05024,0.05525,-0.05805,0.1585
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2013.5,10,0.05804,0.05429,-0.04836,0.1644
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2014.5,10,0.07449,0.05158,-0.0266,0.1756
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2015.5,10,0.08655,0.0502,-0.01184,0.1849
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2016.5,10,0.09343,0.05032,-0.005193,0.1921
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2017.5,10,0.1011,0.05176,-0.0003823,0.2025
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2018.5,10,0.1037,0.05293,-2.227e-05,0.2074
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2019.5,10,0.09685,0.05413,-0.009245,0.2029
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2005.5,12,0.06495,0.04517,-0.02357,0.1535
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2006.5,12,0.07225,0.04527,-0.01649,0.161
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2007.5,12,0.07662,0.04568,-0.01291,0.1662
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2008.5,12,0.0716,0.04386,-0.01436,0.1576
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2009.5,12,0.06671,0.04186,-0.01533,0.1488
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2010.5,12,0.05545,0.04257,-0.02798,0.1389
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2011.5,12,0.04654,0.04534,-0.04233,0.1354
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2012.5,12,0.05207,0.04266,-0.03154,0.1357
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2013.5,12,0.07628,0.04068,-0.003448,0.156
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2014.5,12,0.08225,0.0408,0.00229,0.1622
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2015.5,12,0.07878,0.04105,-0.001678,0.1592
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2016.5,12,0.08403,0.04136,0.002957,0.1651
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2017.5,12,0.09007,0.04199,0.007766,0.1724
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2018.5,12,0.09319,0.04368,0.007575,0.1788
cdf41dfd5c91165c9d0e3306d5c3499957225c5b,2012,25,0.07135,0.01648,0.03905,0.1036
e1a604f94ac49c5eb4afd48b9b28a56b5d37be79,2004.5,10,0.02355,0.03573,-0.04649,0.09358
e1a604f94ac49c5eb4afd48b9b28a56b5d37be79,2005.5,10,0.03681,0.03562,-0.03302,0.1066
