winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,815,446,502.9,612.8,700.3,916.8,1056,1185,1423,1bb2fedc8ccba836ec52a1eb8682777adc158369
1993,1310,1172,1195,1246,1277,1369,1428,1627,2019,1bb2fedc8ccba836ec52a1eb8682777adc158369
1994,1316,921,974.6,1079,1226,1424,1600,2044,3434,1bb2fedc8ccba836ec52a1eb8682777adc158369
1995,2814,2569,2582,2645,2728,2971,3108,3695,4700,1bb2fedc8ccba836ec52a1eb8682777adc158369
1996,2513,1925,2017,2162,2308,2761,2994,3488,4260,1bb2fedc8ccba836ec52a1eb8682777adc158369
1997,1940,1901,1902,1914,1923,1966,2011,2125,2303,1bb2fedc8ccba836ec52a1eb8682777adc158369
1998,1780,1746,1750,1761,1769,1799,1829,1997,3071,1bb2fedc8ccba836ec52a1eb8682777adc158369
1999,2494,2399,2416,2450,2468,2531,2577,2673,2956,1bb2fedc8ccba836ec52a1eb8682777adc158369
2000,1702,1493,1524,1570,1625,1849,2024,2434,3428,1bb2fedc8ccba836ec52a1eb8682777adc158369
2001,3290,2983,3005,3104,3174,3387,3526,3997,4442,1bb2fedc8ccba836ec52a1eb8682777adc158369
2002,2240,2092,2122,2159,2198,2312,2402,2689,4108,1bb2fedc8ccba836ec52a1eb8682777adc158369
2003,4229,3951,4010,4097,4161,4344,4619,5221,5648,1bb2fedc8ccba836ec52a1eb8682777adc158369
2004,2261,2090,2131,2178,2213,2314,2462,2729,3967,1bb2fedc8ccba836ec52a1eb8682777adc158369
2005,2522,2420,2446,2479,2498,2557,2621,2696,3051,1bb2fedc8ccba836ec52a1eb8682777adc158369
2006,2936,2741,2793,2855,2901,2985,3128,3626,4421,1bb2fedc8ccba836ec52a1eb8682777adc158369
2007,2362,2315,2321,2335,2348,2398,2441,2519,3372,1bb2fedc8ccba836ec52a1eb8682777adc158369
2008,2335,2233,2249,2271,2298,2385,2460,2664,3614,1bb2fedc8ccba836ec52a1eb8682777adc158369
2009,2037,1789,1826,1894,1951,2175,2385,2827,3763,1bb2fedc8ccba836ec52a1eb8682777adc158369
2010,2214,2037,2055,2116,2158,2279,2331,2594,2919,1bb2fedc8ccba836ec52a1eb8682777adc158369
2011,1506,1450,1454,1478,1488,1535,1566,1603,1676,1bb2fedc8ccba836ec52a1eb8682777adc158369
2012,1404,1356,1362,1375,1389,1420,1448,1505,1613,1bb2fedc8ccba836ec52a1eb8682777adc158369
2013,1250,1180,1190,1209,1235,1267,1287,1332,1740,1bb2fedc8ccba836ec52a1eb8682777adc158369
2014,999,953,959,969.8,984.6,1020,1055,1191,1495,1bb2fedc8ccba836ec52a1eb8682777adc158369
2015,1158,1121,1126,1138,1147,1169,1184,1222,1358,1bb2fedc8ccba836ec52a1eb8682777adc158369
2016,732,665,676.8,693,708,760.1,787.2,906.4,1034,1bb2fedc8ccba836ec52a1eb8682777adc158369
2017,657,573,582,603.8,622.3,734.7,801.6,1123,1350,1bb2fedc8ccba836ec52a1eb8682777adc158369
2018,1169,1159,1159,1161,1164,1179,1196,1256,1334,1bb2fedc8ccba836ec52a1eb8682777adc158369
2019,719,698,698.9,704,711.3,738.7,777.2,881,1402,1bb2fedc8ccba836ec52a1eb8682777adc158369
2020,530,451,466,487.6,506.6,562,596.4,787.2,1177,1bb2fedc8ccba836ec52a1eb8682777adc158369
2021,1184,1137,1143,1154,1167,1210,1233,1309,1484,1bb2fedc8ccba836ec52a1eb8682777adc158369
2022,917,898,898,901.8,908,937.4,967.4,1050,1232,1bb2fedc8ccba836ec52a1eb8682777adc158369
2023,904,904,904,904,904,943.4,1005,1194,1411,1bb2fedc8ccba836ec52a1eb8682777adc158369
2024,2154,2076,2076,2088,2109,2190,2270,2551,3698,1bb2fedc8ccba836ec52a1eb8682777adc158369
