analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,1993,1,-0.02918,0.07527,-0.1767,0.1183
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,1994,1,0.139,0.08467,-0.02699,0.3049
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,1995,1,0.3051,0.08597,0.1366,0.4736
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,1996,1,0.2718,0.0861,0.1031,0.4406
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,1997,1,0.1024,0.09049,-0.07498,0.2798
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,1998,1,0.3191,0.08885,0.1449,0.4932
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,1999,1,0.6475,0.08721,0.4766,0.8185
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2000,1,0.6307,0.08916,0.456,0.8055
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2001,1,0.7054,0.08662,0.5356,0.8752
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2002,1,0.6091,0.08783,0.437,0.7813
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2003,1,0.5637,0.08795,0.3914,0.7361
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2004,1,0.4218,0.08941,0.2466,0.5971
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2005,1,0.2792,0.08963,0.1036,0.4549
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2006,1,0.2127,0.08908,0.03814,0.3873
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2007,1,0.1541,0.08811,-0.01858,0.3268
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2008,1,0.2549,0.08802,0.08242,0.4274
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2009,1,0.2513,0.08835,0.07815,0.4245
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2010,1,0.3025,0.08901,0.128,0.4769
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2011,1,0.1868,0.08825,0.01384,0.3598
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2012,1,0.1002,0.08762,-0.07155,0.2719
88e95f778b92ba143732397a9ea1b9ea3cbaa8c1,1992,2013,1,0.03803,0.09371,-0.1456,0.2217
