winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,200,91,92.95,130.2,162.6,246.7,369.2,586.9,981,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
1993,305,47,119.4,189.8,254.2,346.4,416.8,676.9,1429,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
1994,266,54,114.9,168.6,218.6,329.4,485.8,661.7,1674,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
1995,434,397,401,409,422.6,453.4,470.8,533,636,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
1996,609,564,572,582.8,595.7,639,659,698.2,771,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
1997,451.5,423,427,437,446.6,467,481.2,512,567,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
1998,268.5,233,235,249,259.6,295.4,316,358,401,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
1999,193.5,149,153,169.8,179,207.4,225.2,258,379,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2000,296,168,179.7,211.6,248,400.6,468.8,764.5,1179,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2001,309.5,234,248,268.6,287.6,326.4,346.2,387.1,511,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2002,271,219,232.6,248.8,260,295.7,325,409.2,575,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2003,997,930,935,969.6,985.6,1023,1058,1109,1279,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2004,425.5,350,377,390,406.7,443.4,471.6,531.7,627,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2005,739,659,678.9,695.6,721.3,756,778,827.1,1079,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2006,628,591,598,610.8,618,636.4,652,676.2,728,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2007,590.5,558,566,573.8,580.6,601.4,613.4,639.2,691,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2008,472,452,454,460.8,465.6,483,490.2,517.3,575,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2009,946,914,916,925,934,959,971,1016,1060,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2010,532.5,497,500,510,519,550.7,563.4,604.2,666,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2011,772.5,751,752,756,764.7,784.7,811.8,847.2,1036,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2012,692.5,671,671.9,678,683.6,704,715,753.6,830,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2013,883,871,871,874,877.6,886,889.2,899.4,939,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2014,493,467,468,473.8,481.6,507.7,523.4,581.8,710,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2015,1322,1311,1311,1315,1319,1327,1333,1354,1371,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2016,738.5,722,723,727.8,734,748.4,763,1094,1681,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2017,467,458,459,462,464,470,476,488.2,515,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2018,764,750,750,752.8,758,772,787,803.1,833,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2019,593,585,585,588,591,597,602.4,610,630,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2020,601,589,591,595.8,599,605.4,610,620.1,650,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2021,833,821,822,824,828,836.4,840.6,854,887,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2022,1202,1193,1193,1197,1199,1206,1210,1219,1244,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2023,546.5,524,526,529.8,535,553.4,573.2,789.9,1520,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
2024,1048,1004,1012,1021,1039,1066,1080,1116,1190,cbe6f6b9e04d7e53d0e65e1a4d69966b33221665
