analysis,centre_winter,duration,estimate,se,lcl,ucl
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,1996.5,10,0.06837,0.03285,0.003989,0.1327
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,1997.5,10,0.05805,0.02807,0.003033,0.1131
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,1998.5,10,0.04963,0.02542,-0.0001835,0.09945
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,1999.5,10,0.03734,0.02337,-0.008457,0.08314
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2000.5,10,0.02149,0.02227,-0.02216,0.06513
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2001.5,10,0.008859,0.02214,-0.03453,0.05225
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2002.5,10,-0.0004362,0.02244,-0.04441,0.04354
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2003.5,10,-0.01456,0.02305,-0.05975,0.03062
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2004.5,10,-0.0253,0.02407,-0.07248,0.02188
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2005.5,10,-0.027,0.02285,-0.07179,0.01778
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2006.5,10,-0.02984,0.02248,-0.07391,0.01423
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2007.5,10,-0.03166,0.02279,-0.07633,0.013
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2008.5,10,-0.02358,0.0225,-0.06768,0.02053
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2009.5,10,-0.02357,0.02266,-0.06799,0.02085
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2010.5,10,-0.02789,0.02256,-0.07211,0.01633
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2011.5,10,-0.02949,0.02258,-0.07374,0.01476
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2012.5,10,-0.03396,0.02276,-0.07857,0.01065
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2013.5,10,-0.03496,0.0225,-0.07906,0.009151
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2014.5,10,-0.04051,0.02397,-0.08749,0.006473
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2015.5,10,-0.03659,0.02395,-0.08352,0.01034
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2016.5,10,-0.02641,0.02273,-0.07095,0.01814
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2017.5,10,-0.02358,0.02263,-0.06794,0.02078
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2018.5,10,-0.01928,0.02303,-0.06441,0.02585
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,2019.5,10,-0.01645,0.02407,-0.06363,0.03074
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,1997.5,12,0.06489,0.02904,0.007959,0.1218
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,1998.5,12,0.05114,0.02345,0.005169,0.09711
454b90689fe0455dc2dee5c9bab86ca8fe9fdfbb,1999.5,12,0.03244,0.01928,-0.005345,0.07022
