winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,13,13,13,13,13,13,13,13,13,f903bd1459ed25c761cbceb50c814e211cdf7c3e
1997,9,9,9,9,9,9,9,9,9,f903bd1459ed25c761cbceb50c814e211cdf7c3e
1998,3,3,3,3,3,3,3,5,8,f903bd1459ed25c761cbceb50c814e211cdf7c3e
1999,0,0,0,0,0,1,1,3,8,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2000,4,4,4,4,4,4,4,5.05,8,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2001,5,4,4,4,4,5,6,7.05,9,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2002,13,12,12,12,13,14,14,15,18,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2003,17,16,16,16,17,17,18,20,25,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2004,5,5,5,5,5,5,5,5.05,8,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2005,10,9,9,9,9,10,10,11,14,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2006,7,7,7,7,7,7,8,8.05,10,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2007,6,6,6,6,6,7,7,8,9,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2008,10,10,10,10,10,10,10,10,10,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2009,9,9,9,9,9,9,10,10.05,14,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2010,12,12,12,12,12,12,12,12,12,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2011,17,17,17,17,17,17,17,18,19,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2012,10,10,10,10,10,11,11,12,17,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2013,9,9,9,9,9,10,10,11,14,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2014,11,11,11,11,11,11,11,13,16,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2015,12,11,11,11,11,12,13,14,19,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2016,13,12,12,12,13,14,14,16,18,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2017,10,10,10,10,10,10,11,12,14,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2018,13,13,13,13,13,14,14,15,17,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2019,6,6,6,6,6,6,7,8,9,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2020,4,4,4,4,4,4,4,4,4,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2021,5,5,5,5,5,5,5,6,7,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2022,9,9,9,9,9,9,9,9,10,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2023,5,5,5,5,5,5.35,6,7,9,f903bd1459ed25c761cbceb50c814e211cdf7c3e
2024,7,7,7,7,7,7,7,7,7,f903bd1459ed25c761cbceb50c814e211cdf7c3e
