winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,253.5,189,193.9,205.6,225,314.7,422,668.9,1285,03d03202429505a19000e612f0c6f634dccc0723
2001,446,315,338.8,366.8,396,507.4,562.4,767.5,1331,03d03202429505a19000e612f0c6f634dccc0723
2002,367,143,169.6,248.8,294.6,419.4,483.8,715.2,901,03d03202429505a19000e612f0c6f634dccc0723
2003,378,218,238.8,295.6,341.2,437.2,496.8,650.9,1224,03d03202429505a19000e612f0c6f634dccc0723
2004,247,124,138,176.4,214,291.4,345.6,458,620,03d03202429505a19000e612f0c6f634dccc0723
2005,357,268,271,289,321,394,420.2,550.3,877,03d03202429505a19000e612f0c6f634dccc0723
2006,333.5,210,229.9,270.2,304,407.8,521.8,675.5,1052,03d03202429505a19000e612f0c6f634dccc0723
2007,316.5,262,265.9,279,296.6,344.4,404.4,590.4,1541,03d03202429505a19000e612f0c6f634dccc0723
2008,275,157,181,212.4,240.6,314.1,370.6,553.6,882,03d03202429505a19000e612f0c6f634dccc0723
2009,287.5,215,228.9,253.4,272,327.7,398.4,484,544,03d03202429505a19000e612f0c6f634dccc0723
2010,187,120,130.9,153,171.6,220.4,261,345.1,606,03d03202429505a19000e612f0c6f634dccc0723
2011,168,81,97.85,115,142,195.4,213.6,285.4,494,03d03202429505a19000e612f0c6f634dccc0723
2012,236.5,137,140,177.8,198.6,274,331.4,459.9,677,03d03202429505a19000e612f0c6f634dccc0723
2013,200,133,146.6,166.8,178.3,224.8,286.6,355,642,03d03202429505a19000e612f0c6f634dccc0723
2014,210.5,155,164,176,191.6,226,255,318.1,528,03d03202429505a19000e612f0c6f634dccc0723
2015,328.5,260,267,289.2,308.6,364,408.4,510.6,613,03d03202429505a19000e612f0c6f634dccc0723
2016,235.5,192,195,208.8,225.3,263.4,315.8,516.9,754,03d03202429505a19000e612f0c6f634dccc0723
2017,184,121,140,153,167,197,212,278.2,492,03d03202429505a19000e612f0c6f634dccc0723
2018,207.5,139,149,167.8,190.3,234,262.6,432.2,572,03d03202429505a19000e612f0c6f634dccc0723
2019,150,91,101,119.6,134,180.5,216,326,478,03d03202429505a19000e612f0c6f634dccc0723
2020,342.5,303,312.9,323.8,333,355,388.8,599.8,755,03d03202429505a19000e612f0c6f634dccc0723
2021,275.5,251,253,257,262.6,288,298.2,358.2,436,03d03202429505a19000e612f0c6f634dccc0723
2022,355,352,352,352,353,359.4,365.2,388.2,435,03d03202429505a19000e612f0c6f634dccc0723
2023,267.5,266,266,266,266,270,279.2,305,385,03d03202429505a19000e612f0c6f634dccc0723
2024,364,363,363,363,363,367.4,372.2,394.1,479,03d03202429505a19000e612f0c6f634dccc0723
