winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2006,0,0,0,0,0,0,0,0,0,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2007,1,1,1,1,1,1,1,1,1,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2008,1,1,1,1,1,1,1,1,1,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2009,2,2,2,2,2,2,2,2,2,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2010,3,3,3,3,3,3,3,3,3,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2011,1,1,1,1,1,1,1,1,1,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2012,0,0,0,0,0,0,0,0,0,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2013,1,1,1,1,1,1,1,1,1,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2014,1,1,1,1,1,1,1,1,1,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2015,1,1,1,1,1,2,3,4,5,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2016,2,1,1,1,1,2,3,5,7,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2017,2,1,1,1,1,2,3,4,7,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2018,1,1,1,1,1,2,2,4,9,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2019,1,1,1,1,1,1,1,2,4,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2020,1,1,1,1,1,2,2,4,9,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2021,4,4,4,4,4,4,4,4,7,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2022,5,5,5,5,5,5,5,7.05,16,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2023,5,5,5,5,5,5,5,6,12,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
2024,5,5,5,5,5,5,5,6.05,10,d88b5a4a37aeb730bfa0e4515c0fe3392180cb62
