winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2011,10,5,6,8,9,12,15,20,30,73cfe87c9a520c74f655c0196000bde20a2682c3
2012,23,15,17,19,21,25,27,34.1,70,73cfe87c9a520c74f655c0196000bde20a2682c3
2013,20,13,14,17,18,21,24,29,32,73cfe87c9a520c74f655c0196000bde20a2682c3
2014,34.5,30,30,32,33,36,37.2,41,45,73cfe87c9a520c74f655c0196000bde20a2682c3
2015,71,62,63,68,69,73.35,76,81.05,87,73cfe87c9a520c74f655c0196000bde20a2682c3
2016,89,85,86,87.8,88,90,91,95.05,101,73cfe87c9a520c74f655c0196000bde20a2682c3
2017,79.5,77,77,78,79,80,81,83,84,73cfe87c9a520c74f655c0196000bde20a2682c3
2018,71,69,69,70,70,71,72,74,77,73cfe87c9a520c74f655c0196000bde20a2682c3
2019,79,77,77,78,78,80,81,83.05,85,73cfe87c9a520c74f655c0196000bde20a2682c3
2020,72,68,69,70,71,73,74,77,79,73cfe87c9a520c74f655c0196000bde20a2682c3
2021,117,107,107,111.8,114,120,125,135,149,73cfe87c9a520c74f655c0196000bde20a2682c3
2022,90,79,80,85,88,92,95.2,100,109,73cfe87c9a520c74f655c0196000bde20a2682c3
2023,130,114,116,121,125,133.4,137,146.1,171,73cfe87c9a520c74f655c0196000bde20a2682c3
2024,90,76,79,83,85.65,93,98.2,106,138,73cfe87c9a520c74f655c0196000bde20a2682c3
