winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,57,55,55,55,56,59,63.2,73.1,97,48849113b61d788b70a175ff0db20cd30cfaf3d2
1993,40,38,38,38,39,42,45.2,51.1,59,48849113b61d788b70a175ff0db20cd30cfaf3d2
1994,36,36,36,36,36,37,39,42.05,46,48849113b61d788b70a175ff0db20cd30cfaf3d2
1995,28,28,28,28,28,28,28,36.05,165,48849113b61d788b70a175ff0db20cd30cfaf3d2
1996,79,79,79,79,79,79,79,79,79,48849113b61d788b70a175ff0db20cd30cfaf3d2
1997,29,29,29,29,29,29,29,32.15,56,48849113b61d788b70a175ff0db20cd30cfaf3d2
1998,10,10,10,10,10,10,13,25.05,36,48849113b61d788b70a175ff0db20cd30cfaf3d2
1999,67,67,67,67,67,67,67,69,71,48849113b61d788b70a175ff0db20cd30cfaf3d2
2000,20,20,20,20,20,20,20,21.05,27,48849113b61d788b70a175ff0db20cd30cfaf3d2
2001,5,4,4,4,5,6,8,12,28,48849113b61d788b70a175ff0db20cd30cfaf3d2
2002,20,20,20,20,20,21,21.2,24,26,48849113b61d788b70a175ff0db20cd30cfaf3d2
2003,39,39,39,39,39,39,39,39,39,48849113b61d788b70a175ff0db20cd30cfaf3d2
2004,26,26,26,26,26,26,26,26,26,48849113b61d788b70a175ff0db20cd30cfaf3d2
2005,18,18,18,18,18,18,18,18,18,48849113b61d788b70a175ff0db20cd30cfaf3d2
2006,15,15,15,15,15,15,15,15,15,48849113b61d788b70a175ff0db20cd30cfaf3d2
2007,13,13,13,13,13,13,13,13,13,48849113b61d788b70a175ff0db20cd30cfaf3d2
2008,9,9,9,9,9,9,9,9,9,48849113b61d788b70a175ff0db20cd30cfaf3d2
2009,6,6,6,6,6,6,6,6,6,48849113b61d788b70a175ff0db20cd30cfaf3d2
2010,9,9,9,9,9,9,9,9,9,48849113b61d788b70a175ff0db20cd30cfaf3d2
2011,18,18,18,18,18,18,18,21,27,48849113b61d788b70a175ff0db20cd30cfaf3d2
2012,10,10,10,10,10,10,10,11,15,48849113b61d788b70a175ff0db20cd30cfaf3d2
2013,5,5,5,5,5,5,5,5,5,48849113b61d788b70a175ff0db20cd30cfaf3d2
2014,8,8,8,8,8,8,8,8,8,48849113b61d788b70a175ff0db20cd30cfaf3d2
2015,11,11,11,11,11,11,11,13,20,48849113b61d788b70a175ff0db20cd30cfaf3d2
2016,4,4,4,4,4,4,5,8.05,15,48849113b61d788b70a175ff0db20cd30cfaf3d2
2017,11,11,11,11,11,11,11,11,11,48849113b61d788b70a175ff0db20cd30cfaf3d2
2018,2,2,2,2,2,2,2,2,2,48849113b61d788b70a175ff0db20cd30cfaf3d2
2019,6,6,6,6,6,6,6,6,6,48849113b61d788b70a175ff0db20cd30cfaf3d2
2020,7,7,7,7,7,7,7,7,7,48849113b61d788b70a175ff0db20cd30cfaf3d2
2021,4,4,4,4,4,4,4,4,4,48849113b61d788b70a175ff0db20cd30cfaf3d2
2022,3,3,3,3,3,3,3,3,3,48849113b61d788b70a175ff0db20cd30cfaf3d2
2023,8,8,8,8,8,8,8,8,8,48849113b61d788b70a175ff0db20cd30cfaf3d2
2024,13,13,13,13,13,13,13,13,13,48849113b61d788b70a175ff0db20cd30cfaf3d2
