winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,23,8,8,12.8,17.65,32.35,45,65,90,81d384689098b7d60115229fff905e526c93d399
1993,44,8,14,27.8,35,51,63,94.1,209,81d384689098b7d60115229fff905e526c93d399
1994,42.5,6,17,27.4,32.65,52.35,68.2,87.25,115,81d384689098b7d60115229fff905e526c93d399
1995,3,3,3,3,3,3,4,10.05,22,81d384689098b7d60115229fff905e526c93d399
1996,51,51,51,51,51,51,55,81.15,188,81d384689098b7d60115229fff905e526c93d399
1997,18.5,18,18,18,18,21,27.4,39,77,81d384689098b7d60115229fff905e526c93d399
1998,27,27,27,27,27,27,27,42,89,81d384689098b7d60115229fff905e526c93d399
1999,12,6,6,7,9,17,24.2,43.05,95,81d384689098b7d60115229fff905e526c93d399
2000,17,7,7.95,11,15,23,30,55.2,87,81d384689098b7d60115229fff905e526c93d399
2001,23,7,7,11.8,16,33,43,63.3,116,81d384689098b7d60115229fff905e526c93d399
2002,24,8,9,13,19.65,34.7,47,71.05,79,81d384689098b7d60115229fff905e526c93d399
2003,16.5,9,9,10,13,22,34.2,53,134,81d384689098b7d60115229fff905e526c93d399
2004,57.5,57,57,57,57,58,60,71,152,81d384689098b7d60115229fff905e526c93d399
2005,34.5,25,25,28,31,38.35,44.2,57,111,81d384689098b7d60115229fff905e526c93d399
2006,19,19,19,19,19,19,19,19,19,81d384689098b7d60115229fff905e526c93d399
2007,44,44,44,44,44,44,44,44,44,81d384689098b7d60115229fff905e526c93d399
2008,73,73,73,73,73,73,73,73,73,81d384689098b7d60115229fff905e526c93d399
2009,39,39,39,39,39,39,39,42.05,53,81d384689098b7d60115229fff905e526c93d399
2010,53,51,51,51,52,54.35,59,73.15,105,81d384689098b7d60115229fff905e526c93d399
2011,48,48,48,48,48,48,48,48,48,81d384689098b7d60115229fff905e526c93d399
2012,20,16,16,16,18,23,29,38.05,61,81d384689098b7d60115229fff905e526c93d399
2013,14,11,11,11,11,18.35,23.4,35.05,49,81d384689098b7d60115229fff905e526c93d399
2014,51,51,51,51,51,51,51,54.45,91,81d384689098b7d60115229fff905e526c93d399
2015,44,44,44,44,44,44,44,44,44,81d384689098b7d60115229fff905e526c93d399
2016,39,39,39,39,39,39,39,39,51,81d384689098b7d60115229fff905e526c93d399
2017,11,11,11,11,11,11,11,11,11,81d384689098b7d60115229fff905e526c93d399
2018,67,67,67,67,67,67,67,67,67,81d384689098b7d60115229fff905e526c93d399
2019,50,50,50,50,50,50,50,50,50,81d384689098b7d60115229fff905e526c93d399
2020,29,29,29,29,29,29,29,29,29,81d384689098b7d60115229fff905e526c93d399
2021,41,41,41,41,41,41,41,41,41,81d384689098b7d60115229fff905e526c93d399
2022,21.5,21,21,21,21,23,27,37.15,60,81d384689098b7d60115229fff905e526c93d399
2023,28,28,28,28,28,28,28,28,57,81d384689098b7d60115229fff905e526c93d399
2024,55,55,55,55,55,55,55,55,55,81d384689098b7d60115229fff905e526c93d399
