winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,71,39,46.95,59.2,65.65,81,92,118,132,6c22b1b6555254be99b2bfad7283e46234c0f52c
1993,87,34,55.95,64.8,80.65,95,110.2,126,215,6c22b1b6555254be99b2bfad7283e46234c0f52c
1994,83.5,41,53.95,67,75.65,96,108,142,158,6c22b1b6555254be99b2bfad7283e46234c0f52c
1995,56,49,51,53,55,58,61.2,70.05,90,6c22b1b6555254be99b2bfad7283e46234c0f52c
1996,71,67,67,69,70,73,75,78.05,83,6c22b1b6555254be99b2bfad7283e46234c0f52c
1997,64,45,49.95,57,61,69,73,85,92,6c22b1b6555254be99b2bfad7283e46234c0f52c
1998,82,77,77,78,79.65,84,87,93.05,98,6c22b1b6555254be99b2bfad7283e46234c0f52c
1999,64,52,53.95,57,61,67.35,74.2,86.1,105,6c22b1b6555254be99b2bfad7283e46234c0f52c
2000,101,95,95,97,99,103.4,109,118,125,6c22b1b6555254be99b2bfad7283e46234c0f52c
2001,153,136,139,145.8,150,159,165,181.2,223,6c22b1b6555254be99b2bfad7283e46234c0f52c
2002,121.5,87,92.9,103.8,109.6,137.4,148.2,178.2,217,6c22b1b6555254be99b2bfad7283e46234c0f52c
2003,140,86,98.8,115.8,131,148.4,162,186.3,241,6c22b1b6555254be99b2bfad7283e46234c0f52c
2004,135.5,81,101,116.6,123.6,153,171.2,205.4,264,6c22b1b6555254be99b2bfad7283e46234c0f52c
2005,160.5,121,132,143,153,171,189,230,286,6c22b1b6555254be99b2bfad7283e46234c0f52c
2006,118.5,70,81.9,100,109.6,127.4,136.2,183.2,240,6c22b1b6555254be99b2bfad7283e46234c0f52c
2007,138,108,116.8,126,129.6,151.4,166.2,190.1,238,6c22b1b6555254be99b2bfad7283e46234c0f52c
2008,172,146,149,155.8,163,181.4,197,218.2,251,6c22b1b6555254be99b2bfad7283e46234c0f52c
2009,160,120,134,147.6,156.6,168.4,179.4,212.4,267,6c22b1b6555254be99b2bfad7283e46234c0f52c
2010,153,106,110,130,140,170.4,198.4,231.2,327,6c22b1b6555254be99b2bfad7283e46234c0f52c
2011,158,126,132,141.8,149,168.4,180,216.2,250,6c22b1b6555254be99b2bfad7283e46234c0f52c
2012,196.5,162,172,181,190.6,206,225.2,272.2,336,6c22b1b6555254be99b2bfad7283e46234c0f52c
2013,135,119,122,125.8,130,139.4,152,171.2,300,6c22b1b6555254be99b2bfad7283e46234c0f52c
2014,139,137,137,137,138,141.4,143,151.2,160,6c22b1b6555254be99b2bfad7283e46234c0f52c
2015,168,158,159,161,165,170.4,178,187,241,6c22b1b6555254be99b2bfad7283e46234c0f52c
2016,176.5,163,165.9,169.8,173,181,188.2,198,230,6c22b1b6555254be99b2bfad7283e46234c0f52c
2017,206,195,197,199.8,204,209.4,216,225.2,245,6c22b1b6555254be99b2bfad7283e46234c0f52c
2018,269,261,262,265,267,272.4,276,288,308,6c22b1b6555254be99b2bfad7283e46234c0f52c
2019,232.5,223,224,226.8,230,235.4,239.2,250.2,278,6c22b1b6555254be99b2bfad7283e46234c0f52c
2020,189,189,189,189,189,190,191,192,195,6c22b1b6555254be99b2bfad7283e46234c0f52c
2021,167,166,166,166,166,168,170,173,206,6c22b1b6555254be99b2bfad7283e46234c0f52c
2022,156.5,151,151,152,154,161,173,199.4,342,6c22b1b6555254be99b2bfad7283e46234c0f52c
2023,146,137,137,139,143,149.4,155,178.7,340,6c22b1b6555254be99b2bfad7283e46234c0f52c
2024,147,139,140,142,145,150.4,156,169.1,208,6c22b1b6555254be99b2bfad7283e46234c0f52c
