analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,1993,1,0.1219,0.06569,-0.006803,0.2507
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,1994,1,0.1896,0.07933,0.03408,0.345
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,1995,1,0.3622,0.08067,0.2041,0.5203
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,1996,1,0.4837,0.08175,0.3235,0.644
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,1997,1,0.2652,0.08152,0.1055,0.425
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,1998,1,0.3151,0.08072,0.1569,0.4733
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,1999,1,0.5749,0.08107,0.416,0.7338
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2000,1,0.5342,0.08004,0.3773,0.6911
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2001,1,0.5976,0.08076,0.4393,0.7559
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2002,1,0.6956,0.08131,0.5363,0.855
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2003,1,0.842,0.08096,0.6833,1.001
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2004,1,0.8208,0.08091,0.6622,0.9794
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2005,1,0.8273,0.08026,0.67,0.9846
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2006,1,0.8219,0.08099,0.6632,0.9806
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2007,1,0.649,0.08126,0.4897,0.8083
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2008,1,0.4915,0.081,0.3327,0.6503
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2009,1,0.2954,0.08115,0.1364,0.4544
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2010,1,0.09358,0.08165,-0.06646,0.2536
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2011,1,0.01186,0.08223,-0.1493,0.173
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2012,1,-0.07531,0.08312,-0.2382,0.0876
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2013,1,-0.221,0.0817,-0.3811,-0.06086
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2014,1,-0.2489,0.08423,-0.414,-0.08385
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2015,1,-0.282,0.08423,-0.4471,-0.1169
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2016,1,-0.3348,0.08601,-0.5034,-0.1662
ea8749df07073bf3323e2571d5325fd07ef36c6c,1992,2017,1,-0.4175,0.08747,-0.5889,-0.2461
