winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1999,12,9,9,10,11,13,14,17,30,70d7a04790fe5080c908455abbf2caeb9b964b0d
2000,10,8,8,8,9,11,12.2,17,25,70d7a04790fe5080c908455abbf2caeb9b964b0d
2001,21,16,16,17,18,22,24,29.05,37,70d7a04790fe5080c908455abbf2caeb9b964b0d
2002,14,10,10,10,12,15,18,23.05,36,70d7a04790fe5080c908455abbf2caeb9b964b0d
2003,7,4,4,5,6,8,10,15,22,70d7a04790fe5080c908455abbf2caeb9b964b0d
2004,12,12,12,12,12,12,13,15.05,20,70d7a04790fe5080c908455abbf2caeb9b964b0d
2005,5,5,5,5,5,5,6,8,10,70d7a04790fe5080c908455abbf2caeb9b964b0d
2006,14,14,14,14,14,14,14,14,14,70d7a04790fe5080c908455abbf2caeb9b964b0d
2007,7,7,7,7,7,8,8,11,14,70d7a04790fe5080c908455abbf2caeb9b964b0d
2008,17,17,17,17,17,17,17,17,17,70d7a04790fe5080c908455abbf2caeb9b964b0d
2009,12,12,12,12,12,12,12,12,12,70d7a04790fe5080c908455abbf2caeb9b964b0d
2010,14,14,14,14,14,14,14,17.05,22,70d7a04790fe5080c908455abbf2caeb9b964b0d
2011,26,26,26,26,26,26,26,26,33,70d7a04790fe5080c908455abbf2caeb9b964b0d
2012,17,17,17,17,17,17,17,17,17,70d7a04790fe5080c908455abbf2caeb9b964b0d
2013,8,8,8,8,8,8,8,8,8,70d7a04790fe5080c908455abbf2caeb9b964b0d
2014,22,22,22,22,22,22,22,22,22,70d7a04790fe5080c908455abbf2caeb9b964b0d
2015,24,24,24,24,24,24,24,24,24,70d7a04790fe5080c908455abbf2caeb9b964b0d
2016,13,13,13,13,13,13,13,17.35,28,70d7a04790fe5080c908455abbf2caeb9b964b0d
2017,7,7,7,7,7,7,7,7,10,70d7a04790fe5080c908455abbf2caeb9b964b0d
2018,16,16,16,16,16,16,16,16,16,70d7a04790fe5080c908455abbf2caeb9b964b0d
2019,31,31,31,31,31,31,31,31,31,70d7a04790fe5080c908455abbf2caeb9b964b0d
