analysis,centre_winter,duration,estimate,se,lcl,ucl
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2004.5,10,0.06366,0.03637,-0.007633,0.135
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2005.5,10,-0.004125,0.03063,-0.06417,0.05592
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2006.5,10,-0.06,0.02859,-0.116,-0.003961
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2007.5,10,-0.1112,0.02853,-0.1671,-0.05528
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2008.5,10,-0.149,0.02995,-0.2077,-0.09025
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2009.5,10,-0.1624,0.03046,-0.2221,-0.1027
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2010.5,10,-0.1465,0.02875,-0.2028,-0.0901
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2011.5,10,-0.1134,0.02733,-0.167,-0.05983
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2012.5,10,-0.08659,0.02783,-0.1411,-0.03203
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2013.5,10,-0.07076,0.0288,-0.1272,-0.01431
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2014.5,10,-0.07872,0.02894,-0.1354,-0.02201
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2015.5,10,-0.0875,0.02883,-0.144,-0.03099
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2016.5,10,-0.09248,0.02926,-0.1498,-0.03513
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2017.5,10,-0.09959,0.0292,-0.1568,-0.04236
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2018.5,10,-0.1248,0.0292,-0.182,-0.06759
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2019.5,10,-0.1372,0.03065,-0.1972,-0.07712
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2005.5,12,0.006024,0.02736,-0.04761,0.05966
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2006.5,12,-0.044,0.02343,-0.08992,0.00191
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2007.5,12,-0.09195,0.02291,-0.1368,-0.04704
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2008.5,12,-0.1258,0.02378,-0.1724,-0.0792
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2009.5,12,-0.1318,0.0229,-0.1767,-0.08694
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2010.5,12,-0.1226,0.02167,-0.165,-0.08008
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2011.5,12,-0.1133,0.02141,-0.1553,-0.07134
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2012.5,12,-0.1024,0.02155,-0.1447,-0.06022
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2013.5,12,-0.09683,0.02228,-0.1405,-0.05317
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2014.5,12,-0.09097,0.02279,-0.1356,-0.0463
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2015.5,12,-0.09353,0.02275,-0.1381,-0.04895
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2016.5,12,-0.09599,0.02249,-0.1401,-0.0519
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2017.5,12,-0.1011,0.02298,-0.1461,-0.05601
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2018.5,12,-0.1048,0.02386,-0.1515,-0.05799
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,2012,25,-0.07927,0.009266,-0.09743,-0.06111
cc9dcca5644a8e03f3216168641f0b5832071c14,2004.5,10,0.04605,0.04772,-0.04748,0.1396
cc9dcca5644a8e03f3216168641f0b5832071c14,2005.5,10,-0.002536,0.03758,-0.0762,0.07113
cc9dcca5644a8e03f3216168641f0b5832071c14,2006.5,10,-0.04642,0.03213,-0.1094,0.01654
cc9dcca5644a8e03f3216168641f0b5832071c14,2007.5,10,-0.08878,0.03064,-0.1488,-0.02873
cc9dcca5644a8e03f3216168641f0b5832071c14,2008.5,10,-0.1176,0.03355,-0.1834,-0.05188
cc9dcca5644a8e03f3216168641f0b5832071c14,2009.5,10,-0.1453,0.03655,-0.217,-0.07371
cc9dcca5644a8e03f3216168641f0b5832071c14,2010.5,10,-0.1523,0.03562,-0.2221,-0.08252
cc9dcca5644a8e03f3216168641f0b5832071c14,2011.5,10,-0.1351,0.03143,-0.1967,-0.0735
cc9dcca5644a8e03f3216168641f0b5832071c14,2012.5,10,-0.1261,0.03195,-0.1888,-0.0635
cc9dcca5644a8e03f3216168641f0b5832071c14,2013.5,10,-0.1168,0.03281,-0.1811,-0.05254
cc9dcca5644a8e03f3216168641f0b5832071c14,2014.5,10,-0.1227,0.03353,-0.1884,-0.05697
cc9dcca5644a8e03f3216168641f0b5832071c14,2015.5,10,-0.1119,0.03297,-0.1765,-0.04728
cc9dcca5644a8e03f3216168641f0b5832071c14,2016.5,10,-0.1007,0.03344,-0.1662,-0.03517
cc9dcca5644a8e03f3216168641f0b5832071c14,2017.5,10,-0.09191,0.03601,-0.1625,-0.02133
cc9dcca5644a8e03f3216168641f0b5832071c14,2018.5,10,-0.1165,0.03634,-0.1877,-0.04522
cc9dcca5644a8e03f3216168641f0b5832071c14,2019.5,10,-0.117,0.03891,-0.1932,-0.0407
cc9dcca5644a8e03f3216168641f0b5832071c14,2005.5,12,0.007551,0.03642,-0.06382,0.07892
cc9dcca5644a8e03f3216168641f0b5832071c14,2006.5,12,-0.03258,0.02926,-0.08992,0.02476
cc9dcca5644a8e03f3216168641f0b5832071c14,2007.5,12,-0.0859,0.0264,-0.1376,-0.03415
cc9dcca5644a8e03f3216168641f0b5832071c14,2008.5,12,-0.1238,0.0304,-0.1834,-0.06421
cc9dcca5644a8e03f3216168641f0b5832071c14,2009.5,12,-0.1218,0.0266,-0.1739,-0.06969
cc9dcca5644a8e03f3216168641f0b5832071c14,2010.5,12,-0.1225,0.02514,-0.1717,-0.07319
cc9dcca5644a8e03f3216168641f0b5832071c14,2011.5,12,-0.129,0.02572,-0.1794,-0.07858
cc9dcca5644a8e03f3216168641f0b5832071c14,2012.5,12,-0.1289,0.02583,-0.1795,-0.07823
cc9dcca5644a8e03f3216168641f0b5832071c14,2013.5,12,-0.1301,0.0267,-0.1825,-0.07779
cc9dcca5644a8e03f3216168641f0b5832071c14,2014.5,12,-0.119,0.02609,-0.1701,-0.06785
cc9dcca5644a8e03f3216168641f0b5832071c14,2015.5,12,-0.1174,0.02569,-0.1678,-0.06706
cc9dcca5644a8e03f3216168641f0b5832071c14,2016.5,12,-0.1116,0.02641,-0.1634,-0.05985
cc9dcca5644a8e03f3216168641f0b5832071c14,2017.5,12,-0.1064,0.0278,-0.1609,-0.05194
cc9dcca5644a8e03f3216168641f0b5832071c14,2018.5,12,-0.09134,0.02959,-0.1493,-0.03334
cc9dcca5644a8e03f3216168641f0b5832071c14,2012,25,-0.08604,0.01156,-0.1087,-0.06338
