analysis,centre_winter,duration,estimate,se,lcl,ucl
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,1994,5,5.148,0.1396,4.874,5.421
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,1995,5,5.154,0.1346,4.89,5.418
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,1996,5,5.148,0.1291,4.894,5.401
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,1997,5,5.144,0.1264,4.896,5.392
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,1998,5,5.135,0.1235,4.893,5.377
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,1999,5,5.121,0.1202,4.885,5.356
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2000,5,5.098,0.1169,4.869,5.327
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2001,5,5.074,0.1163,4.846,5.302
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2002,5,5.044,0.1207,4.807,5.28
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2003,5,5.018,0.1273,4.769,5.268
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2004,5,4.992,0.1377,4.722,5.262
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2005,5,4.973,0.1472,4.685,5.262
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2006,5,4.963,0.1533,4.662,5.263
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2007,5,4.961,0.1554,4.656,5.265
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2008,5,4.958,0.1608,4.643,5.273
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2009,5,4.956,0.1677,4.628,5.285
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2010,5,4.958,0.1729,4.619,5.297
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2011,5,4.975,0.164,4.654,5.297
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2012,5,4.997,0.1532,4.697,5.297
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2013,5,5.028,0.1376,4.758,5.298
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2014,5,5.063,0.1256,4.817,5.31
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2015,5,5.091,0.1232,4.85,5.333
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2016,5,5.098,0.1205,4.862,5.334
9bbbd2665c8b2b4e00fa84e7d7a836bdcdae13a8,2017,5,5.093,0.1184,4.861,5.325
