winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,0,0,0,0,0,0,2.2,10,14,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2001,0,0,0,0,0,0,2.2,10,14,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2002,0,0,0,0,0,0,2,8.05,24,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2003,4,4,4,4,4,4,4,4,4,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2004,7,7,7,7,7,7,7,7,7,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2005,0,0,0,0,0,0,0,0,0,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2006,4,4,4,4,4,4,4,4,4,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2007,0,0,0,0,0,0,0,0,0,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2008,0,0,0,0,0,0,0,0,0,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2009,0,0,0,0,0,0,0,0,0,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2010,0,0,0,0,0,0,0,2,3,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2011,0,0,0,0,0,0,1,2.05,6,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2012,0,0,0,0,0,0,0,0,0,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2013,0,0,0,0,0,0,0,1,4,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2014,3,3,3,3,3,3,3,3,3,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2015,7,7,7,7,7,7,7,7,7,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2016,4,4,4,4,4,4,4,6,8,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2017,4,4,4,4,4,4,4,4,6,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2018,3,3,3,3,3,3,3,3,3,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2019,9,9,9,9,9,9,9,9,9,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2020,14,14,14,14,14,14,14,14,14,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2021,4,4,4,4,4,4,4,4,4,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2022,2,2,2,2,2,2,3,4,5,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2023,2,2,2,2,2,2,2,2,2,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
2024,2,2,2,2,2,2,2,2,2,eb8e07e1f0046a713fa85ac67b6d3afad05cca94
