winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,358,251,251,251,258.6,464.8,659.2,1358,1855,3e48445e7bb2d1747cf274539e3c77480a1a575b
1993,4209,4209,4209,4209,4209,4209,4209,4494,6305,3e48445e7bb2d1747cf274539e3c77480a1a575b
1994,552,552,552,552,552,557,627.8,915.2,1189,3e48445e7bb2d1747cf274539e3c77480a1a575b
1995,841,841,841,841,841,841,878.8,986,1192,3e48445e7bb2d1747cf274539e3c77480a1a575b
1996,2503,2503,2503,2503,2503,2503,2561,2756,2857,3e48445e7bb2d1747cf274539e3c77480a1a575b
1997,4678,4541,4541,4541,4573,4768,4983,5679,6134,3e48445e7bb2d1747cf274539e3c77480a1a575b
1998,4257,4257,4257,4257,4257,4257,4257,4257,4257,3e48445e7bb2d1747cf274539e3c77480a1a575b
1999,6713,6713,6713,6713,6713,6713,6713,6713,6713,3e48445e7bb2d1747cf274539e3c77480a1a575b
2000,2024,2024,2024,2024,2024,2024,2024,2024,2024,3e48445e7bb2d1747cf274539e3c77480a1a575b
2001,7420,7420,7420,7420,7420,7420,7420,7420,7420,3e48445e7bb2d1747cf274539e3c77480a1a575b
2002,5515,5515,5515,5515,5515,5515,5515,5515,5515,3e48445e7bb2d1747cf274539e3c77480a1a575b
2003,6055,6055,6055,6055,6055,6055,6055,6055,6055,3e48445e7bb2d1747cf274539e3c77480a1a575b
2004,10590,10590,10590,10590,10590,10590,10590,10590,10590,3e48445e7bb2d1747cf274539e3c77480a1a575b
2005,6831,6831,6831,6831,6831,6831,6831,6831,6831,3e48445e7bb2d1747cf274539e3c77480a1a575b
2006,3458,3458,3458,3458,3458,3458,3458,3458,3458,3e48445e7bb2d1747cf274539e3c77480a1a575b
2007,3496,3496,3496,3496,3496,3496,3496,3496,3496,3e48445e7bb2d1747cf274539e3c77480a1a575b
2008,5093,5093,5093,5093,5093,5093,5093,5126,5232,3e48445e7bb2d1747cf274539e3c77480a1a575b
2009,2677,2677,2677,2677,2677,2677,2677,2677,2677,3e48445e7bb2d1747cf274539e3c77480a1a575b
2010,5598,5598,5598,5598,5598,5598,5598,5598,5598,3e48445e7bb2d1747cf274539e3c77480a1a575b
2011,3554,3104,3117,3268,3414,3690,4076,5379,7211,3e48445e7bb2d1747cf274539e3c77480a1a575b
2012,4162,3918,3928,3988,4065,4395,4768,5884,8799,3e48445e7bb2d1747cf274539e3c77480a1a575b
2013,5624,5195,5226,5327,5440,5857,6311,7042,9509,3e48445e7bb2d1747cf274539e3c77480a1a575b
2014,4782,4771,4771,4771,4776,4795,4818,4885,4979,3e48445e7bb2d1747cf274539e3c77480a1a575b
2015,3872,3872,3872,3872,3872,3875,3913,4092,5183,3e48445e7bb2d1747cf274539e3c77480a1a575b
2016,5300,5300,5300,5300,5300,5300,5300,5300,5300,3e48445e7bb2d1747cf274539e3c77480a1a575b
2017,4908,4908,4908,4908,4908,4908,4908,4908,4908,3e48445e7bb2d1747cf274539e3c77480a1a575b
2018,3068,3068,3068,3068,3068,3068,3068,3068,3068,3e48445e7bb2d1747cf274539e3c77480a1a575b
2019,2975,2975,2975,2975,2975,2975,2975,2975,2975,3e48445e7bb2d1747cf274539e3c77480a1a575b
2020,4646,4646,4646,4646,4646,4646,4646,4646,4646,3e48445e7bb2d1747cf274539e3c77480a1a575b
2021,4827,4827,4827,4827,4827,4827,4827,4827,4827,3e48445e7bb2d1747cf274539e3c77480a1a575b
2022,6659,6659,6659,6659,6659,6659,6659,6659,6659,3e48445e7bb2d1747cf274539e3c77480a1a575b
2023,2962,2962,2962,2962,2962,2962,2962,2962,2962,3e48445e7bb2d1747cf274539e3c77480a1a575b
2024,6606,6606,6606,6606,6606,6606,6606,6606,6606,3e48445e7bb2d1747cf274539e3c77480a1a575b
