analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,1993,1,0.1046,0.06776,-0.02825,0.2374
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,1994,1,0.1555,0.08324,-0.007651,0.3187
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,1995,1,0.2669,0.09041,0.08974,0.4441
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,1996,1,0.2898,0.09267,0.1082,0.4714
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,1997,1,0.151,0.09284,-0.03092,0.333
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,1998,1,0.1581,0.09258,-0.02339,0.3395
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,1999,1,0.3248,0.09171,0.145,0.5045
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2000,1,0.3826,0.09209,0.2021,0.5631
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2001,1,0.5003,0.0918,0.3204,0.6802
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2002,1,0.542,0.09273,0.3602,0.7237
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2003,1,0.5633,0.09297,0.3811,0.7455
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2004,1,0.5645,0.0926,0.383,0.746
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2005,1,0.5478,0.09246,0.3666,0.729
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2006,1,0.5321,0.09227,0.3513,0.7129
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2007,1,0.5697,0.09255,0.3883,0.7511
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2008,1,0.7954,0.0925,0.6141,0.9767
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2009,1,0.8419,0.09291,0.6598,1.024
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2010,1,0.906,0.09378,0.7222,1.09
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2011,1,1.015,0.09304,0.833,1.198
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2012,1,1.072,0.09258,0.8908,1.254
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2013,1,1.036,0.09325,0.853,1.219
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2014,1,1.101,0.0924,0.9198,1.282
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2015,1,1.157,0.09265,0.9749,1.338
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2016,1,1.178,0.09282,0.9961,1.36
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2017,1,1.05,0.09225,0.8694,1.231
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2018,1,1.005,0.09258,0.8234,1.186
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2019,1,0.9039,0.09251,0.7225,1.085
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2020,1,0.8912,0.09223,0.7104,1.072
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2021,1,0.8731,0.09242,0.6919,1.054
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2022,1,0.9416,0.09276,0.7598,1.123
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2023,1,0.9051,0.09337,0.7221,1.088
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1992,2024,1,0.9752,0.09725,0.7846,1.166
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,1994,1,0.01596,0.1179,-0.2152,0.2471
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,1995,1,0.1297,0.1562,-0.1764,0.4359
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,1996,1,0.1952,0.1766,-0.151,0.5413
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,1997,1,0.05452,0.1885,-0.3149,0.4239
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,1998,1,0.05809,0.1642,-0.2637,0.3799
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,1999,1,0.1729,0.1715,-0.1632,0.509
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2000,1,0.2863,0.1677,-0.0425,0.615
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2001,1,0.3396,0.1752,-0.003817,0.683
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2002,1,0.4219,0.1675,0.09353,0.7502
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2003,1,0.4257,0.1751,0.08247,0.769
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2004,1,0.5017,0.1694,0.1696,0.8338
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2005,1,0.5788,0.1667,0.2521,0.9054
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2006,1,0.6108,0.1707,0.2762,0.9455
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2007,1,0.6796,0.1739,0.3388,1.02
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2008,1,0.9675,0.1743,0.6259,1.309
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2009,1,0.9527,0.1753,0.609,1.296
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2010,1,1.031,0.172,0.6936,1.368
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2011,1,1.144,0.1721,0.8066,1.481
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2012,1,1.218,0.1713,0.8817,1.553
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2013,1,1.194,0.1748,0.851,1.536
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2014,1,1.295,0.1737,0.9543,1.635
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2015,1,1.357,0.1732,1.018,1.697
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2016,1,1.372,0.1737,1.032,1.712
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2017,1,1.197,0.1739,0.8564,1.538
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2018,1,1.125,0.1743,0.783,1.466
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2019,1,1.043,0.1764,0.6975,1.389
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2020,1,1.081,0.1749,0.7382,1.424
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2021,1,1.12,0.1756,0.7759,1.464
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2022,1,1.236,0.1796,0.884,1.588
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2023,1,1.139,0.1795,0.7869,1.491
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1993,2024,1,1.19,0.1811,0.8353,1.545
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,1995,1,0.08806,0.1104,-0.1283,0.3044
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,1996,1,0.1475,0.1582,-0.1626,0.4576
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,1997,1,0.05814,0.1705,-0.2761,0.3924
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,1998,1,0.06469,0.1603,-0.2496,0.379
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,1999,1,0.1215,0.1637,-0.1994,0.4424
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2000,1,0.2155,0.1684,-0.1145,0.5455
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2001,1,0.2028,0.1732,-0.1366,0.5422
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2002,1,0.2447,0.1789,-0.1059,0.5953
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2003,1,0.2387,0.1793,-0.1128,0.5901
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2004,1,0.3204,0.1773,-0.02716,0.6679
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2005,1,0.4273,0.1744,0.08548,0.769
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2006,1,0.4685,0.1784,0.1188,0.8181
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2007,1,0.5743,0.1755,0.2304,0.9183
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2008,1,0.8841,0.1788,0.5336,1.235
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2009,1,0.8798,0.1732,0.5403,1.219
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2010,1,0.9813,0.1732,0.6419,1.321
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2011,1,1.11,0.1732,0.7706,1.45
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2012,1,1.142,0.1765,0.7959,1.488
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2013,1,1.122,0.1777,0.7737,1.47
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2014,1,1.225,0.1821,0.8678,1.582
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2015,1,1.337,0.1773,0.9891,1.684
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2016,1,1.391,0.178,1.042,1.74
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2017,1,1.297,0.1736,0.9564,1.637
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2018,1,1.198,0.1725,0.8596,1.536
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2019,1,1.114,0.1735,0.7738,1.454
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2020,1,1.131,0.1765,0.7854,1.477
db39dd0e389d3a7cb1db70a23bfc39ad700b50bf,1994,2021,1,1.158,0.1801,0.8053,1.511
