winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
1997,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
1998,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
1999,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2000,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2001,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2002,0,0,0,0,0,0,0,1.05,6,68873c4afb8b32c2155376507a8258c98e9aaf7c
2003,0,0,0,0,0,1,1,3,4,68873c4afb8b32c2155376507a8258c98e9aaf7c
2004,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2005,3,3,3,3,3,3,3,3,3,68873c4afb8b32c2155376507a8258c98e9aaf7c
2006,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2007,1,1,1,1,1,1,1,3,4,68873c4afb8b32c2155376507a8258c98e9aaf7c
2008,1,1,1,1,1,1,1,1,1,68873c4afb8b32c2155376507a8258c98e9aaf7c
2009,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2010,1,1,1,1,1,1,1,1,1,68873c4afb8b32c2155376507a8258c98e9aaf7c
2011,2,2,2,2,2,2,2,2,4,68873c4afb8b32c2155376507a8258c98e9aaf7c
2012,1,1,1,1,1,1,1,1,1,68873c4afb8b32c2155376507a8258c98e9aaf7c
2013,1,1,1,1,1,1,1,1,1,68873c4afb8b32c2155376507a8258c98e9aaf7c
2014,1,1,1,1,1,1,1,1,1,68873c4afb8b32c2155376507a8258c98e9aaf7c
2015,1,1,1,1,1,1,1,1,1,68873c4afb8b32c2155376507a8258c98e9aaf7c
2016,1,1,1,1,1,1,1,1,1,68873c4afb8b32c2155376507a8258c98e9aaf7c
2017,1,1,1,1,1,1,1,1,1,68873c4afb8b32c2155376507a8258c98e9aaf7c
2018,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2019,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2020,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2021,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2022,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2023,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
2024,0,0,0,0,0,0,0,0,0,68873c4afb8b32c2155376507a8258c98e9aaf7c
