winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1998,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
1999,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2000,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2001,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2002,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2003,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2004,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2005,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2006,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2007,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2008,1,1,1,1,1,1,1,1,1,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2009,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2010,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2011,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2012,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2013,0,0,0,0,0,0,0,0.05,1,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2014,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2015,2,2,2,2,2,2,2,2,2,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2016,2,2,2,2,2,2,2,2,2,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2017,4,4,4,4,4,4,4,4,4,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2018,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2019,2,2,2,2,2,2,2,2,2,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2020,1,1,1,1,1,1,1,1,1,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2021,2,2,2,2,2,2,2,2,2,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2022,3,3,3,3,3,3,3,3,3,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2023,0,0,0,0,0,0,0,0,0,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
2024,1,1,1,1,1,1,1,1,1,2fc73166d88ce8bdc0bf9eb2d525ca7d1d5a614e
