winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,21570,19970,20330,20920,21290,22060,22680,23810,24090,b308c6aefbb20456759446f0b9735c3e947721af
1992,March,7892,6873,7131,7498,7688,8126,8395,9048,9625,b308c6aefbb20456759446f0b9735c3e947721af
1992,October,21940,18720,19890,20650,21390,22630,23130,24520,29630,b308c6aefbb20456759446f0b9735c3e947721af
1992,November,22980,20170,20830,21680,22290,23350,24060,25420,26080,b308c6aefbb20456759446f0b9735c3e947721af
1992,December,31290,27920,28710,29900,30670,31760,32440,34030,39400,b308c6aefbb20456759446f0b9735c3e947721af
1992,NA,16320,13540,14390,15320,15890,16890,17330,18120,19400,b308c6aefbb20456759446f0b9735c3e947721af
1993,January,28250,25020,26090,27070,27740,28600,29120,30760,39930,b308c6aefbb20456759446f0b9735c3e947721af
1993,March,10410,9258,9660,9962,10110,10670,10970,11690,12750,b308c6aefbb20456759446f0b9735c3e947721af
1993,October,23980,19180,21490,22880,23420,24590,25300,27270,29520,b308c6aefbb20456759446f0b9735c3e947721af
1993,November,26900,24210,24900,25640,26290,27670,28740,30330,34080,b308c6aefbb20456759446f0b9735c3e947721af
1993,December,34480,30720,31930,32950,33900,35100,36280,38080,39740,b308c6aefbb20456759446f0b9735c3e947721af
1993,NA,17980,15890,16760,17290,17670,18350,19130,19860,21120,b308c6aefbb20456759446f0b9735c3e947721af
1994,January,31060,28590,29430,30040,30560,31360,31800,32870,33940,b308c6aefbb20456759446f0b9735c3e947721af
1994,March,10140,9337,9573,9845,9953,10280,10520,10860,11720,b308c6aefbb20456759446f0b9735c3e947721af
1994,October,19840,16910,18010,18860,19340,20310,21320,23090,24480,b308c6aefbb20456759446f0b9735c3e947721af
1994,November,28830,26080,27220,27830,28380,29370,30370,32590,34360,b308c6aefbb20456759446f0b9735c3e947721af
1994,December,35450,31840,33270,34100,34760,35880,36740,38950,42120,b308c6aefbb20456759446f0b9735c3e947721af
1994,NA,23870,21980,22890,23360,23650,24050,24420,25130,26690,b308c6aefbb20456759446f0b9735c3e947721af
