winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,3ecc612e3987fac666271d4971f1f3355218d82d
1993,0,0,0,0,0,0,0,0,0,3ecc612e3987fac666271d4971f1f3355218d82d
1994,0,0,0,0,0,0,0,0,0,3ecc612e3987fac666271d4971f1f3355218d82d
1995,0,0,0,0,0,0,0,0,0,3ecc612e3987fac666271d4971f1f3355218d82d
1996,0,0,0,0,0,0,0,0,0,3ecc612e3987fac666271d4971f1f3355218d82d
1997,0,0,0,0,0,0,0,0,0,3ecc612e3987fac666271d4971f1f3355218d82d
1998,0,0,0,0,0,0,0,0,0,3ecc612e3987fac666271d4971f1f3355218d82d
1999,0,0,0,0,0,0,0,0,0,3ecc612e3987fac666271d4971f1f3355218d82d
2000,43,43,43,43,43,43,43,43,43,3ecc612e3987fac666271d4971f1f3355218d82d
2001,31,31,31,31,31,31,31,31,31,3ecc612e3987fac666271d4971f1f3355218d82d
2002,17,17,17,17,17,17,17,17,17,3ecc612e3987fac666271d4971f1f3355218d82d
2003,44,44,44,44,44,44,44,44,44,3ecc612e3987fac666271d4971f1f3355218d82d
2004,16,16,16,16,16,16,16,16,16,3ecc612e3987fac666271d4971f1f3355218d82d
2005,10,10,10,10,10,10,10,10,10,3ecc612e3987fac666271d4971f1f3355218d82d
2006,44,44,44,44,44,44,44,44,44,3ecc612e3987fac666271d4971f1f3355218d82d
2007,29,29,29,29,29,29,29,29,29,3ecc612e3987fac666271d4971f1f3355218d82d
2008,31,31,31,31,31,31,31,31,31,3ecc612e3987fac666271d4971f1f3355218d82d
2009,12,12,12,12,12,12,12,12,12,3ecc612e3987fac666271d4971f1f3355218d82d
2010,32,32,32,32,32,32,32,32,32,3ecc612e3987fac666271d4971f1f3355218d82d
2011,26,26,26,26,26,26,26,26,26,3ecc612e3987fac666271d4971f1f3355218d82d
2012,13,13,13,13,13,13,13,13,13,3ecc612e3987fac666271d4971f1f3355218d82d
2013,4,4,4,4,4,4,4,4,4,3ecc612e3987fac666271d4971f1f3355218d82d
2014,7,7,7,7,7,7,7,7,7,3ecc612e3987fac666271d4971f1f3355218d82d
2015,24,24,24,24,24,24,24,24,24,3ecc612e3987fac666271d4971f1f3355218d82d
2016,4,4,4,4,4,4,4,4,4,3ecc612e3987fac666271d4971f1f3355218d82d
2017,13,13,13,13,13,13,13,13,13,3ecc612e3987fac666271d4971f1f3355218d82d
2018,7,7,7,7,7,7,7,7,7,3ecc612e3987fac666271d4971f1f3355218d82d
2019,6,6,6,6,6,6,6,6,6,3ecc612e3987fac666271d4971f1f3355218d82d
2020,7,7,7,7,7,7,7,7,7,3ecc612e3987fac666271d4971f1f3355218d82d
2021,8,8,8,8,8,8,8,8,8,3ecc612e3987fac666271d4971f1f3355218d82d
2022,2,2,2,2,2,2,2,2,2,3ecc612e3987fac666271d4971f1f3355218d82d
2023,3,3,3,3,3,3,3,3,3,3ecc612e3987fac666271d4971f1f3355218d82d
2024,5,5,5,5,5,5,5,5,5,3ecc612e3987fac666271d4971f1f3355218d82d
