winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,3147,3035,3036,3069,3097,3198,3313,3615,3831,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
1993,2160,2022,2034,2069,2101,2259,2425,2746,3008,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
1994,1590,1590,1590,1590,1590,1590,1601,1656,1832,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
1995,2183,1778,1804,1848,1988,2396,2794,3304,4227,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
1996,4258,4080,4123,4164,4218,4308,4427,4647,4896,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
1997,2782,2010,2064,2228,2378,3291,3901,5847,11930,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
1998,2028,1587,1623,1722,1826,2252,2467,3462,4858,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
1999,3304,2033,2135,2299,2667,3869,4803,6191,8332,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2000,2758,2522,2563,2627,2694,2850,2913,3179,5221,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2001,2399,2286,2299,2319,2352,2426,2530,2689,3848,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2002,3270,2946,3017,3122,3178,3349,3477,3853,4129,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2003,3206,2852,2919,3034,3136,3326,3425,3696,4020,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2004,3506,3099,3208,3273,3376,3595,3721,4100,4630,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2005,2804,2639,2659,2719,2756,2855,2915,3132,3388,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2006,3364,2709,2814,3039,3169,3624,3789,4593,6448,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2007,3068,2723,2750,2883,2972,3222,3440,4315,4841,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2008,3058,2460,2569,2717,2896,3227,3510,3927,4333,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2009,2602,2438,2466,2518,2557,2660,2762,3076,3298,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2010,3538,3010,3105,3247,3387,3661,3892,4441,5208,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2011,2853,2426,2477,2574,2746,2960,3131,3447,4489,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2012,2406,2211,2283,2314,2356,2480,2586,2886,3082,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2013,2704,2564,2592,2616,2652,2754,2842,2926,3636,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2014,2894,2693,2710,2765,2835,2973,3067,3262,3577,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2015,2722,2544,2573,2627,2666,2812,2893,3022,3242,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2016,2334,2316,2319,2324,2327,2344,2358,2377,2422,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2017,2722,2568,2581,2620,2671,2851,3069,3921,6129,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2018,2892,2723,2759,2821,2849,2946,3063,3313,3456,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2019,2829,2410,2463,2633,2749,2944,3196,3716,5344,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2020,2682,2522,2523,2565,2612,2725,2842,3099,3471,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2021,3053,2605,2723,2812,2886,3178,3365,3878,4661,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2022,2832,2570,2588,2661,2739,2908,2998,3265,3524,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2023,2958,2415,2562,2739,2849,3032,3209,3682,4961,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
2024,2844,2605,2615,2688,2760,2927,3080,3322,3578,ae670fdfaedcbbd26e4d48c8c34a5f0fb2f02b7b
