analysis,centre_winter,duration,estimate,se,lcl,ucl
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2004.5,10,-0.123,0.0338,-0.1893,-0.05676
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2005.5,10,-0.1038,0.03258,-0.1676,-0.03994
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2006.5,10,-0.08638,0.03269,-0.1505,-0.0223
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2007.5,10,-0.0765,0.03285,-0.1409,-0.0121
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2008.5,10,-0.06172,0.03338,-0.1271,0.003698
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2009.5,10,-0.03441,0.03261,-0.09833,0.0295
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2010.5,10,-0.005618,0.03159,-0.06753,0.05629
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2011.5,10,0.02703,0.03194,-0.03558,0.08964
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2012.5,10,0.04874,0.03214,-0.01425,0.1117
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2013.5,10,0.0771,0.03271,0.01298,0.1412
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2014.5,10,0.09073,0.03445,0.02321,0.1583
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2015.5,10,0.07341,0.03352,0.007707,0.1391
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2016.5,10,0.04772,0.03298,-0.01692,0.1124
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2017.5,10,0.01926,0.03236,-0.04417,0.08269
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2018.5,10,-0.01078,0.03359,-0.07663,0.05506
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2019.5,10,-0.01078,0.03331,-0.07606,0.0545
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2005.5,12,-0.1105,0.02723,-0.1639,-0.05718
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2006.5,12,-0.09532,0.0266,-0.1475,-0.04318
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2007.5,12,-0.07729,0.02664,-0.1295,-0.02508
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2008.5,12,-0.05276,0.02583,-0.1034,-0.002145
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2009.5,12,-0.02189,0.02517,-0.07123,0.02745
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2010.5,12,0.003652,0.02513,-0.0456,0.0529
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2011.5,12,0.02133,0.02517,-0.028,0.07066
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2012.5,12,0.04995,0.02597,-0.0009458,0.1009
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2013.5,12,0.05946,0.02571,0.009064,0.1099
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2014.5,12,0.05398,0.02546,0.00409,0.1039
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2015.5,12,0.05095,0.02617,-0.0003388,0.1022
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2016.5,12,0.0423,0.02612,-0.008895,0.0935
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2017.5,12,0.0284,0.02622,-0.02299,0.07979
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2018.5,12,0.02045,0.02622,-0.03094,0.07184
8667a6acf3911d790f5be9ede92e0b6738d0a1c0,2012,25,-0.01386,0.009716,-0.0329,0.005184
941c2a82c21fa74f89bb7a400f43d919abe5549b,2004.5,10,-0.1137,0.04362,-0.1992,-0.0282
941c2a82c21fa74f89bb7a400f43d919abe5549b,2005.5,10,-0.09482,0.03873,-0.1707,-0.01891
941c2a82c21fa74f89bb7a400f43d919abe5549b,2006.5,10,-0.0843,0.0371,-0.157,-0.01159
941c2a82c21fa74f89bb7a400f43d919abe5549b,2007.5,10,-0.08141,0.03826,-0.1564,-0.006428
941c2a82c21fa74f89bb7a400f43d919abe5549b,2008.5,10,-0.06532,0.03715,-0.1381,0.007486
941c2a82c21fa74f89bb7a400f43d919abe5549b,2009.5,10,-0.04681,0.03575,-0.1169,0.02327
941c2a82c21fa74f89bb7a400f43d919abe5549b,2010.5,10,-0.02299,0.03346,-0.08857,0.04258
941c2a82c21fa74f89bb7a400f43d919abe5549b,2011.5,10,0.001852,0.03355,-0.0639,0.06761
941c2a82c21fa74f89bb7a400f43d919abe5549b,2012.5,10,0.02092,0.03461,-0.04691,0.08875
941c2a82c21fa74f89bb7a400f43d919abe5549b,2013.5,10,0.04039,0.03651,-0.03116,0.1119
941c2a82c21fa74f89bb7a400f43d919abe5549b,2014.5,10,0.05555,0.04023,-0.02329,0.1344
941c2a82c21fa74f89bb7a400f43d919abe5549b,2015.5,10,0.05013,0.03849,-0.02531,0.1256
941c2a82c21fa74f89bb7a400f43d919abe5549b,2016.5,10,0.03881,0.03693,-0.03356,0.1112
941c2a82c21fa74f89bb7a400f43d919abe5549b,2017.5,10,0.02608,0.035,-0.04251,0.09468
941c2a82c21fa74f89bb7a400f43d919abe5549b,2018.5,10,0.008896,0.03571,-0.06109,0.07888
941c2a82c21fa74f89bb7a400f43d919abe5549b,2019.5,10,0.004833,0.03599,-0.06571,0.07537
941c2a82c21fa74f89bb7a400f43d919abe5549b,2005.5,12,-0.101,0.03561,-0.1708,-0.03121
941c2a82c21fa74f89bb7a400f43d919abe5549b,2006.5,12,-0.09019,0.03366,-0.1562,-0.02422
941c2a82c21fa74f89bb7a400f43d919abe5549b,2007.5,12,-0.07807,0.03209,-0.141,-0.01517
941c2a82c21fa74f89bb7a400f43d919abe5549b,2008.5,12,-0.0635,0.03074,-0.1237,-0.003255
941c2a82c21fa74f89bb7a400f43d919abe5549b,2009.5,12,-0.03654,0.0276,-0.09064,0.01756
941c2a82c21fa74f89bb7a400f43d919abe5549b,2010.5,12,-0.01566,0.02706,-0.0687,0.03738
941c2a82c21fa74f89bb7a400f43d919abe5549b,2011.5,12,-0.0009862,0.02689,-0.05369,0.05172
941c2a82c21fa74f89bb7a400f43d919abe5549b,2012.5,12,0.02014,0.02874,-0.03619,0.07647
941c2a82c21fa74f89bb7a400f43d919abe5549b,2013.5,12,0.03283,0.03019,-0.02634,0.09199
941c2a82c21fa74f89bb7a400f43d919abe5549b,2014.5,12,0.03101,0.02875,-0.02533,0.08736
941c2a82c21fa74f89bb7a400f43d919abe5549b,2015.5,12,0.03262,0.02945,-0.0251,0.09035
941c2a82c21fa74f89bb7a400f43d919abe5549b,2016.5,12,0.03632,0.03027,-0.023,0.09564
941c2a82c21fa74f89bb7a400f43d919abe5549b,2017.5,12,0.03076,0.02974,-0.02753,0.08905
941c2a82c21fa74f89bb7a400f43d919abe5549b,2018.5,12,0.02472,0.02946,-0.03302,0.08247
941c2a82c21fa74f89bb7a400f43d919abe5549b,2012,25,-0.0202,0.01149,-0.04271,0.00232
