analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,1993,1,0.05598,0.1161,-0.1715,0.2835
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,1994,1,0.136,0.1531,-0.1641,0.4362
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,1995,1,0.2214,0.1809,-0.1331,0.5759
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,1996,1,0.4602,0.1925,0.08284,0.8375
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,1997,1,0.5977,0.1958,0.2139,0.9814
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,1998,1,0.6174,0.2033,0.2189,1.016
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,1999,1,0.7822,0.2171,0.3566,1.208
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2000,1,0.9732,0.2142,0.5534,1.393
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2001,1,1.194,0.21,0.7821,1.605
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2002,1,1.354,0.2077,0.9473,1.761
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2003,1,1.497,0.1988,1.107,1.887
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2004,1,1.45,0.2038,1.051,1.849
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2005,1,1.511,0.2023,1.114,1.907
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2006,1,1.579,0.1954,1.196,1.962
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2007,1,1.572,0.1966,1.187,1.957
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2008,1,1.643,0.1969,1.257,2.029
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2009,1,1.72,0.1979,1.332,2.108
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2010,1,1.852,0.2006,1.459,2.245
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2011,1,1.887,0.2035,1.488,2.286
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2012,1,1.936,0.2021,1.54,2.332
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2013,1,2.016,0.2001,1.624,2.408
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2014,1,2.028,0.1976,1.641,2.415
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2015,1,2.061,0.1964,1.677,2.446
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2016,1,2.085,0.1966,1.699,2.47
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2017,1,2.105,0.1966,1.719,2.49
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2018,1,2.111,0.1991,1.721,2.502
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2019,1,2.156,0.2004,1.763,2.549
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2020,1,2.196,0.2007,1.803,2.589
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2021,1,2.321,0.2021,1.925,2.717
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2022,1,2.308,0.204,1.908,2.708
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2023,1,2.333,0.2068,1.927,2.738
56c839aed096ae734a88bd571f9c54cdcfa9928e,1992,2024,1,2.363,0.2181,1.935,2.79
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,1994,1,0.08005,0.1075,-0.1307,0.2908
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,1995,1,0.1654,0.1445,-0.1177,0.4485
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,1996,1,0.4042,0.1602,0.09024,0.7182
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,1997,1,0.5417,0.1653,0.2177,0.8657
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,1998,1,0.5614,0.1741,0.2202,0.9027
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,1999,1,0.7262,0.1869,0.3599,1.093
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2000,1,0.9172,0.1848,0.555,1.279
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2001,1,1.138,0.1812,0.7827,1.493
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2002,1,1.298,0.1796,0.9465,1.65
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2003,1,1.441,0.1719,1.104,1.778
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2004,1,1.394,0.1765,1.048,1.74
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2005,1,1.455,0.176,1.11,1.8
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2006,1,1.523,0.1693,1.192,1.855
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2007,1,1.516,0.1703,1.182,1.85
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2008,1,1.587,0.1703,1.253,1.921
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2009,1,1.664,0.1713,1.328,1.999
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2010,1,1.796,0.1737,1.455,2.136
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2011,1,1.831,0.1762,1.485,2.176
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2012,1,1.88,0.1745,1.538,2.222
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2013,1,1.96,0.1727,1.621,2.298
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2014,1,1.972,0.1709,1.637,2.307
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2015,1,2.005,0.1701,1.672,2.339
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2016,1,2.029,0.1705,1.695,2.363
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2017,1,2.049,0.1705,1.715,2.383
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2018,1,2.055,0.1729,1.717,2.394
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2019,1,2.1,0.1742,1.758,2.441
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2020,1,2.14,0.1748,1.798,2.483
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2021,1,2.265,0.1761,1.92,2.61
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2022,1,2.252,0.178,1.903,2.601
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2023,1,2.277,0.1813,1.921,2.632
56c839aed096ae734a88bd571f9c54cdcfa9928e,1993,2024,1,2.307,0.1935,1.928,2.686
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,1995,1,0.08533,0.1076,-0.1255,0.2961
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,1996,1,0.3242,0.1332,0.06313,0.5853
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,1997,1,0.4617,0.1441,0.1793,0.7441
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,1998,1,0.4814,0.1551,0.1775,0.7854
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,1999,1,0.6463,0.168,0.3171,0.9754
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2000,1,0.8372,0.1666,0.5107,1.164
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2001,1,1.058,0.1643,0.7357,1.38
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2002,1,1.218,0.1639,0.8971,1.54
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2003,1,1.361,0.158,1.051,1.671
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2004,1,1.314,0.1627,0.9952,1.633
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2005,1,1.375,0.1629,1.056,1.694
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2006,1,1.443,0.1564,1.137,1.75
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2007,1,1.436,0.1573,1.128,1.744
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2008,1,1.507,0.157,1.199,1.814
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2009,1,1.584,0.1578,1.274,1.893
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2010,1,1.716,0.1588,1.405,2.027
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2011,1,1.751,0.1609,1.435,2.066
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2012,1,1.8,0.1602,1.486,2.114
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2013,1,1.88,0.1588,1.569,2.191
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2014,1,1.892,0.1576,1.583,2.201
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2015,1,1.925,0.1571,1.618,2.233
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2016,1,1.949,0.1578,1.639,2.258
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2017,1,1.969,0.1579,1.659,2.278
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2018,1,1.975,0.1601,1.662,2.289
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2019,1,2.02,0.1613,1.704,2.336
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2020,1,2.06,0.162,1.743,2.378
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2021,1,2.185,0.1623,1.867,2.503
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2022,1,2.172,0.1642,1.85,2.494
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2023,1,2.197,0.168,1.867,2.526
56c839aed096ae734a88bd571f9c54cdcfa9928e,1994,2024,1,2.227,0.1803,1.874,2.58
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,1996,1,0.2389,0.1079,0.02743,0.4504
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,1997,1,0.3764,0.1332,0.1153,0.6375
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,1998,1,0.3961,0.1478,0.1065,0.6857
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,1999,1,0.561,0.1599,0.2477,0.8743
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2000,1,0.752,0.1611,0.4361,1.068
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2001,1,0.9725,0.1621,0.6548,1.29
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2002,1,1.133,0.1637,0.8123,1.454
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2003,1,1.276,0.1615,0.9594,1.592
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2004,1,1.229,0.164,0.9073,1.55
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2005,1,1.29,0.1653,0.9656,1.614
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2006,1,1.358,0.1598,1.045,1.671
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2007,1,1.351,0.1595,1.038,1.663
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2008,1,1.421,0.1587,1.11,1.733
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2009,1,1.498,0.1592,1.186,1.81
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2010,1,1.631,0.1595,1.318,1.943
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2011,1,1.666,0.1606,1.351,1.98
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2012,1,1.715,0.161,1.399,2.03
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2013,1,1.795,0.1603,1.481,2.109
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2014,1,1.807,0.1602,1.493,2.121
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2015,1,1.84,0.1602,1.526,2.154
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2016,1,1.863,0.1614,1.547,2.18
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2017,1,1.883,0.1615,1.567,2.2
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2018,1,1.89,0.1629,1.571,2.209
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2019,1,1.935,0.1639,1.613,2.256
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2020,1,1.975,0.1647,1.652,2.298
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2021,1,2.1,0.1644,1.777,2.422
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2022,1,2.087,0.1656,1.762,2.411
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2023,1,2.111,0.1697,1.779,2.444
56c839aed096ae734a88bd571f9c54cdcfa9928e,1995,2024,1,2.142,0.1811,1.787,2.497
56c839aed096ae734a88bd571f9c54cdcfa9928e,1996,1997,1,0.1375,0.1016,-0.06163,0.3366
56c839aed096ae734a88bd571f9c54cdcfa9928e,1996,1998,1,0.1572,0.1306,-0.09877,0.4132
56c839aed096ae734a88bd571f9c54cdcfa9928e,1996,1999,1,0.3221,0.1492,0.02974,0.6144
56c839aed096ae734a88bd571f9c54cdcfa9928e,1996,2000,1,0.5131,0.1508,0.2176,0.8086
56c839aed096ae734a88bd571f9c54cdcfa9928e,1996,2001,1,0.7336,0.1503,0.439,1.028
