winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1995,2,2,2,2,2,2,2,2.05,5,b64358071bd0cfebf9c8b9a422c4e83f5a121349
1996,3,3,3,3,3,3,3,3,3,b64358071bd0cfebf9c8b9a422c4e83f5a121349
1997,3,3,3,3,3,3,5,8,10,b64358071bd0cfebf9c8b9a422c4e83f5a121349
1998,3,3,3,3,3,3,3,3,3,b64358071bd0cfebf9c8b9a422c4e83f5a121349
1999,7,7,7,7,7,8,10,13,16,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2000,5,5,5,5,5,5,7,9.1,14,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2001,11,11,11,11,11,11,11,12.05,16,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2002,13,13,13,13,13,13,13,13,13,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2003,8,8,8,8,8,9,11,12,15,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2004,13,13,13,13,13,13,13,13,13,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2005,6,6,6,6,6,6,6,7.05,11,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2006,13,13,13,13,13,13,13,13,13,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2007,4,4,4,4,4,4,4,4,4,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2008,9,9,9,9,9,9,9,9,9,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2009,4,4,4,4,4,4,5,9,13,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2010,5,4,4,4,4,5,6,8,10,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2011,6,5,5,5,6,7,7,9.05,11,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2012,10,9,9,9,9,10,11,12.05,14,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2013,7,6,6,6,6,7,8,9,12,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2014,7,6,6,6,7,8,8.2,10,11,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2015,9,8,8,8,8,9,10,11,14,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2016,8,8,8,8,8,8,8,8,10,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2017,8,8,8,8,8,8,8,8,8,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2018,7,7,7,7,7,7,7,7,7,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2019,22,22,22,22,22,22,22,22,22,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2020,9,9,9,9,9,9,9,9,9,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2021,11,11,11,11,11,11,11,11,11,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2022,6,6,6,6,6,6,6,6,6,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2023,10,10,10,10,10,10,10,10,10,b64358071bd0cfebf9c8b9a422c4e83f5a121349
2024,9,9,9,9,9,9,9,9,9,b64358071bd0cfebf9c8b9a422c4e83f5a121349
