winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,76,76,76,76,76,76,76,76,76,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2001,40,40,40,40,40,40,40,40,40,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2002,80,80,80,80,80,80,80,80,80,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2003,35,35,35,35,35,35,35,35,35,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2004,44,44,44,44,44,44,44,44,44,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2005,36,36,36,36,36,36,36,36,36,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2006,41,41,41,41,41,41,41,41,41,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2007,38,38,38,38,38,38,38,38,38,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2008,27,27,27,27,27,27,27,27,27,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2009,25,25,25,25,25,25,25,25,25,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2010,15,15,15,15,15,15,15,15,15,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2011,31,31,31,31,31,31,31,31,38,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2012,10.5,4,4.95,7,9,12,14,21.05,34,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2013,7,6,6,6,6,8,9,10,15,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2014,12.5,12,12,12,12,13.35,15,19.05,28,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2015,8,3,4,5.8,7,10,11,16,33,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2016,14,5,7,8.8,12,16,19,24.15,33,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2017,15,4,8,11,13,17,19.2,31.05,46,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2018,2,2,2,2,2,2,2,2,2,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2019,2,2,2,2,2,2,2,2,2,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2020,2,2,2,2,2,2,2,2,2,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2021,2,2,2,2,2,2,2,2,2,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2022,2,2,2,2,2,2,2,2,2,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2023,6,6,6,6,6,6,6,6,6,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
2024,4,4,4,4,4,4,4,4,4,1e6dd1edcb8b24ec88c6cd4513efedea95733f7e
