analysis,winter,estimate,se,lcl,ucl
13838b427a08ca4af99cb3dbd8e03be44641ac95,1992,3.436,0.2684,2.91,3.962
13838b427a08ca4af99cb3dbd8e03be44641ac95,1993,3.205,0.2078,2.798,3.613
13838b427a08ca4af99cb3dbd8e03be44641ac95,1994,3.014,0.2135,2.596,3.433
13838b427a08ca4af99cb3dbd8e03be44641ac95,1995,2.882,0.1899,2.51,3.255
13838b427a08ca4af99cb3dbd8e03be44641ac95,1996,2.79,0.1674,2.462,3.118
13838b427a08ca4af99cb3dbd8e03be44641ac95,1997,2.677,0.1705,2.343,3.011
13838b427a08ca4af99cb3dbd8e03be44641ac95,1998,2.55,0.1689,2.219,2.881
13838b427a08ca4af99cb3dbd8e03be44641ac95,1999,2.4,0.2055,1.997,2.802
13838b427a08ca4af99cb3dbd8e03be44641ac95,2000,2.284,0.252,1.79,2.778
13838b427a08ca4af99cb3dbd8e03be44641ac95,2001,2.232,0.2313,1.779,2.686
13838b427a08ca4af99cb3dbd8e03be44641ac95,2002,2.237,0.1655,1.913,2.561
13838b427a08ca4af99cb3dbd8e03be44641ac95,2003,2.249,0.163,1.929,2.568
13838b427a08ca4af99cb3dbd8e03be44641ac95,2004,2.212,0.1688,1.881,2.543
13838b427a08ca4af99cb3dbd8e03be44641ac95,2005,2.155,0.1626,1.836,2.473
13838b427a08ca4af99cb3dbd8e03be44641ac95,2006,2.085,0.1543,1.783,2.388
13838b427a08ca4af99cb3dbd8e03be44641ac95,2007,2.008,0.1604,1.693,2.322
13838b427a08ca4af99cb3dbd8e03be44641ac95,2008,1.951,0.1715,1.614,2.287
13838b427a08ca4af99cb3dbd8e03be44641ac95,2009,1.914,0.1776,1.566,2.262
13838b427a08ca4af99cb3dbd8e03be44641ac95,2010,1.91,0.1646,1.587,2.233
13838b427a08ca4af99cb3dbd8e03be44641ac95,2011,1.913,0.1601,1.6,2.227
13838b427a08ca4af99cb3dbd8e03be44641ac95,2012,1.937,0.1588,1.626,2.248
13838b427a08ca4af99cb3dbd8e03be44641ac95,2013,1.962,0.1745,1.62,2.304
13838b427a08ca4af99cb3dbd8e03be44641ac95,2014,1.962,0.1828,1.603,2.32
13838b427a08ca4af99cb3dbd8e03be44641ac95,2015,1.909,0.1616,1.592,2.225
13838b427a08ca4af99cb3dbd8e03be44641ac95,2016,1.843,0.19,1.471,2.215
13838b427a08ca4af99cb3dbd8e03be44641ac95,2017,1.814,0.2289,1.365,2.262
13838b427a08ca4af99cb3dbd8e03be44641ac95,2018,1.831,0.2405,1.359,2.302
13838b427a08ca4af99cb3dbd8e03be44641ac95,2019,1.898,0.2177,1.472,2.325
13838b427a08ca4af99cb3dbd8e03be44641ac95,2020,2,0.1899,1.627,2.372
13838b427a08ca4af99cb3dbd8e03be44641ac95,2021,2.132,0.1675,1.804,2.46
13838b427a08ca4af99cb3dbd8e03be44641ac95,2022,2.27,0.1748,1.927,2.612
13838b427a08ca4af99cb3dbd8e03be44641ac95,2023,2.414,0.2102,2.002,2.827
13838b427a08ca4af99cb3dbd8e03be44641ac95,2024,2.581,0.2864,2.019,3.142
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,1992,4.255,0.4276,3.417,5.093
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,1993,4.146,0.3694,3.422,4.87
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,1994,4.039,0.3226,3.407,4.672
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,1995,3.937,0.2867,3.375,4.499
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,1996,3.838,0.2606,3.327,4.348
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,1997,3.738,0.2432,3.261,4.214
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,1998,3.639,0.2328,3.183,4.095
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,1999,3.544,0.2279,3.097,3.991
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2000,3.456,0.2263,3.012,3.899
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2001,3.378,0.226,2.935,3.821
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2002,3.311,0.2262,2.867,3.754
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2003,3.251,0.2276,2.805,3.697
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2004,3.2,0.23,2.75,3.651
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2005,3.159,0.2326,2.703,3.615
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2006,3.128,0.2348,2.667,3.588
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2007,3.108,0.236,2.645,3.57
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2008,3.1,0.2356,2.638,3.562
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2009,3.104,0.2343,2.645,3.563
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2010,3.119,0.2318,2.664,3.573
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2011,3.143,0.2286,2.695,3.592
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2012,3.178,0.2249,2.737,3.618
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2013,3.219,0.2213,2.785,3.653
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2014,3.264,0.2185,2.836,3.693
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2015,3.313,0.216,2.889,3.736
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2016,3.367,0.2137,2.948,3.785
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2017,3.427,0.2118,3.012,3.842
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2018,3.493,0.2119,3.078,3.908
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2019,3.565,0.2157,3.142,3.988
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2020,3.642,0.2258,3.2,4.085
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2021,3.722,0.2451,3.242,4.203
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2022,3.803,0.2758,3.263,4.344
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2023,3.885,0.3189,3.26,4.51
6fd5a109ff95a2f9a313467e9c48c56a75ccc41b,2024,3.967,0.3746,3.233,4.702
82bd27d9840f4a7a8c3438f53a556f6e164286c9,1992,3.894,0.2767,3.351,4.436
82bd27d9840f4a7a8c3438f53a556f6e164286c9,1993,2.807,0.2911,2.236,3.378
82bd27d9840f4a7a8c3438f53a556f6e164286c9,1994,2.108,0.3089,1.503,2.714
82bd27d9840f4a7a8c3438f53a556f6e164286c9,1995,2.108,0.3392,1.443,2.773
82bd27d9840f4a7a8c3438f53a556f6e164286c9,1996,3.247,0.2702,2.717,3.776
82bd27d9840f4a7a8c3438f53a556f6e164286c9,1997,2.674,0.3501,1.988,3.361
82bd27d9840f4a7a8c3438f53a556f6e164286c9,1998,3.016,0.2804,2.466,3.566
82bd27d9840f4a7a8c3438f53a556f6e164286c9,1999,1.751,0.3444,1.076,2.426
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2000,1.119,0.3423,0.4483,1.79
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2001,1.089,0.3445,0.4137,1.764
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2002,2.028,0.2895,1.46,2.595
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2003,2.958,0.2663,2.436,3.48
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2004,2.197,0.3017,1.606,2.788
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2005,2.227,0.2887,1.661,2.793
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2006,2.305,0.2716,1.773,2.838
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2007,1.578,0.3251,0.9405,2.215
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2008,1.815,0.2847,1.257,2.373
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2009,1.218,0.3494,0.5334,1.903
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2010,2.046,0.2729,1.511,2.581
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2011,1.421,0.3277,0.7783,2.063
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2012,1.853,0.2892,1.286,2.419
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2013,2.142,0.2898,1.574,2.71
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2014,2.679,0.2757,2.139,3.22
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2015,2.002,0.2992,1.416,2.588
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2016,1.001,0.3891,0.2382,1.764
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2017,1.349,0.3116,0.7382,1.96
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2018,1.173,0.3385,0.5094,1.836
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2019,1.736,0.2858,1.176,2.296
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2020,1.605,0.309,0.9996,2.211
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2021,2.332,0.2742,1.794,2.869
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2022,2.398,0.2727,1.863,2.932
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2023,2.031,0.3167,1.411,2.652
82bd27d9840f4a7a8c3438f53a556f6e164286c9,2024,2.9,0.2823,2.347,3.453
a9d5a2095be288caeec537583991bd7958a83667,1992,4.066,0.4296,3.224,4.908
a9d5a2095be288caeec537583991bd7958a83667,1993,3.912,0.3687,3.189,4.634
a9d5a2095be288caeec537583991bd7958a83667,1994,3.811,0.3497,3.126,4.497
a9d5a2095be288caeec537583991bd7958a83667,1995,3.812,0.3303,3.165,4.46
a9d5a2095be288caeec537583991bd7958a83667,1996,3.887,0.3295,3.241,4.533
a9d5a2095be288caeec537583991bd7958a83667,1997,3.774,0.3184,3.15,4.398
a9d5a2095be288caeec537583991bd7958a83667,1998,3.673,0.2983,3.089,4.258
a9d5a2095be288caeec537583991bd7958a83667,1999,3.488,0.319,2.863,4.113
a9d5a2095be288caeec537583991bd7958a83667,2000,3.367,0.3411,2.699,4.036
a9d5a2095be288caeec537583991bd7958a83667,2001,3.328,0.3261,2.688,3.967
a9d5a2095be288caeec537583991bd7958a83667,2002,3.371,0.2763,2.83,3.913
a9d5a2095be288caeec537583991bd7958a83667,2003,3.344,0.2771,2.801,3.887
a9d5a2095be288caeec537583991bd7958a83667,2004,3.278,0.294,2.702,3.855
a9d5a2095be288caeec537583991bd7958a83667,2005,3.219,0.3048,2.621,3.816
a9d5a2095be288caeec537583991bd7958a83667,2006,3.182,0.3101,2.574,3.79
a9d5a2095be288caeec537583991bd7958a83667,2007,3.128,0.3371,2.468,3.789
a9d5a2095be288caeec537583991bd7958a83667,2008,3.167,0.306,2.567,3.767
a9d5a2095be288caeec537583991bd7958a83667,2009,3.141,0.3252,2.503,3.778
a9d5a2095be288caeec537583991bd7958a83667,2010,3.18,0.3062,2.58,3.78
a9d5a2095be288caeec537583991bd7958a83667,2011,3.177,0.3247,2.54,3.813
a9d5a2095be288caeec537583991bd7958a83667,2012,3.255,0.2972,2.673,3.838
a9d5a2095be288caeec537583991bd7958a83667,2013,3.363,0.2756,2.823,3.903
a9d5a2095be288caeec537583991bd7958a83667,2014,3.411,0.2829,2.856,3.965
a9d5a2095be288caeec537583991bd7958a83667,2015,3.357,0.2935,2.781,3.932
a9d5a2095be288caeec537583991bd7958a83667,2016,3.342,0.3136,2.727,3.957
a9d5a2095be288caeec537583991bd7958a83667,2017,3.447,0.2692,2.919,3.975
a9d5a2095be288caeec537583991bd7958a83667,2018,3.449,0.2876,2.886,4.013
a9d5a2095be288caeec537583991bd7958a83667,2019,3.522,0.2786,2.976,4.068
a9d5a2095be288caeec537583991bd7958a83667,2020,3.637,0.2718,3.105,4.17
a9d5a2095be288caeec537583991bd7958a83667,2021,3.726,0.2861,3.165,4.286
a9d5a2095be288caeec537583991bd7958a83667,2022,3.761,0.3,3.173,4.349
a9d5a2095be288caeec537583991bd7958a83667,2023,3.796,0.3247,3.159,4.432
a9d5a2095be288caeec537583991bd7958a83667,2024,3.835,0.3704,3.109,4.561
