winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,111,108,108,108,108,127,158.8,231.8,451,295f60af76c131bde4be72319283f46992cf8940
1993,23.5,17,17,17,17,33,41.2,69.1,133,295f60af76c131bde4be72319283f46992cf8940
1994,12,12,12,12,12,12,12,18.05,25,295f60af76c131bde4be72319283f46992cf8940
1995,16,12,12,12,13,20.35,27,46.05,113,295f60af76c131bde4be72319283f46992cf8940
1996,114,114,114,114,114,114,114,162.1,403,295f60af76c131bde4be72319283f46992cf8940
1997,35.5,14,14,15,22.3,44.7,63.2,107.2,164,295f60af76c131bde4be72319283f46992cf8940
1998,52,52,52,52,52,52,63.2,135.6,180,295f60af76c131bde4be72319283f46992cf8940
1999,13,6,6,8,10,17.35,23,37.45,69,295f60af76c131bde4be72319283f46992cf8940
2000,9,7,7,7,8,10,11,14,18,295f60af76c131bde4be72319283f46992cf8940
2001,9,9,9,9,9,9,9,9,9,295f60af76c131bde4be72319283f46992cf8940
2002,40,40,40,40,40,40,40,40,40,295f60af76c131bde4be72319283f46992cf8940
2003,32,32,32,32,32,32,34.2,42.05,70,295f60af76c131bde4be72319283f46992cf8940
2004,21,16,16,17,19,25,29,46.15,61,295f60af76c131bde4be72319283f46992cf8940
2005,18,18,18,18,18,18,18,18,23,295f60af76c131bde4be72319283f46992cf8940
2006,23,23,23,23,23,23,23,23,23,295f60af76c131bde4be72319283f46992cf8940
2007,6,6,6,6,6,6,6,6,6,295f60af76c131bde4be72319283f46992cf8940
2008,30,30,30,30,30,30,30,30,30,295f60af76c131bde4be72319283f46992cf8940
2009,10,10,10,10,10,10,10,10,10,295f60af76c131bde4be72319283f46992cf8940
2010,27,27,27,27,27,27,27,27,27,295f60af76c131bde4be72319283f46992cf8940
2011,8,8,8,8,8,8,8,8,8,295f60af76c131bde4be72319283f46992cf8940
2012,18,18,18,18,18,18,18,18,18,295f60af76c131bde4be72319283f46992cf8940
2013,37,37,37,37,37,37,41.2,52.3,77,295f60af76c131bde4be72319283f46992cf8940
2014,41,41,41,41,41,50.35,64,101.2,173,295f60af76c131bde4be72319283f46992cf8940
2015,18,18,18,18,18,18,18,18,29,295f60af76c131bde4be72319283f46992cf8940
2016,3,3,3,3,3,3,3,7.05,20,295f60af76c131bde4be72319283f46992cf8940
2017,49,49,49,49,49,49,50.2,58.1,65,295f60af76c131bde4be72319283f46992cf8940
2018,14,14,14,14,14,14,14,14,14,295f60af76c131bde4be72319283f46992cf8940
2019,22,22,22,22,22,22,22,22,22,295f60af76c131bde4be72319283f46992cf8940
2020,45,45,45,45,45,45,45,45,45,295f60af76c131bde4be72319283f46992cf8940
2021,54,54,54,54,54,57.35,64,77.2,116,295f60af76c131bde4be72319283f46992cf8940
2022,46,46,46,46,46,46,46,46,46,295f60af76c131bde4be72319283f46992cf8940
2023,45,45,45,45,45,45,45,45,45,295f60af76c131bde4be72319283f46992cf8940
2024,54,54,54,54,54,54,63,99.9,225,295f60af76c131bde4be72319283f46992cf8940
