analysis,centre_winter,duration,estimate,se,lcl,ucl
7222d9e81518325c50be6b77c070d93ab3ac08aa,1994,5,3.433,0.4192,2.611,4.255
7222d9e81518325c50be6b77c070d93ab3ac08aa,1995,5,3.603,0.3656,2.886,4.319
7222d9e81518325c50be6b77c070d93ab3ac08aa,1996,5,3.79,0.3266,3.15,4.43
7222d9e81518325c50be6b77c070d93ab3ac08aa,1997,5,4.038,0.2742,3.501,4.576
7222d9e81518325c50be6b77c070d93ab3ac08aa,1998,5,3.98,0.2961,3.399,4.56
7222d9e81518325c50be6b77c070d93ab3ac08aa,1999,5,3.962,0.2798,3.414,4.511
7222d9e81518325c50be6b77c070d93ab3ac08aa,2000,5,3.895,0.2761,3.354,4.437
7222d9e81518325c50be6b77c070d93ab3ac08aa,2001,5,3.767,0.2855,3.208,4.327
7222d9e81518325c50be6b77c070d93ab3ac08aa,2002,5,3.499,0.3429,2.827,4.172
7222d9e81518325c50be6b77c070d93ab3ac08aa,2003,5,3.395,0.3409,2.727,4.063
7222d9e81518325c50be6b77c070d93ab3ac08aa,2004,5,3.37,0.3216,2.739,4
7222d9e81518325c50be6b77c070d93ab3ac08aa,2005,5,3.356,0.316,2.737,3.976
7222d9e81518325c50be6b77c070d93ab3ac08aa,2006,5,3.42,0.2886,2.854,3.985
7222d9e81518325c50be6b77c070d93ab3ac08aa,2007,5,3.494,0.2726,2.96,4.028
7222d9e81518325c50be6b77c070d93ab3ac08aa,2008,5,3.508,0.2726,2.974,4.042
7222d9e81518325c50be6b77c070d93ab3ac08aa,2009,5,3.391,0.2853,2.832,3.95
7222d9e81518325c50be6b77c070d93ab3ac08aa,2010,5,3.263,0.3064,2.662,3.863
7222d9e81518325c50be6b77c070d93ab3ac08aa,2011,5,3.058,0.3477,2.377,3.74
7222d9e81518325c50be6b77c070d93ab3ac08aa,2012,5,2.846,0.399,2.064,3.628
7222d9e81518325c50be6b77c070d93ab3ac08aa,2013,5,2.72,0.4091,1.918,3.522
