winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,10,47.2,100,082beaee0aa8fa503fad1c26f70927d4ef0589c8
1993,49,49,49,49,49,49,49,54.85,199,082beaee0aa8fa503fad1c26f70927d4ef0589c8
1994,2,2,2,2,2,2,2,2,2,082beaee0aa8fa503fad1c26f70927d4ef0589c8
1995,2,2,2,2,2,2,2,2,2,082beaee0aa8fa503fad1c26f70927d4ef0589c8
1996,12,12,12,12,12,12,52,175,314,082beaee0aa8fa503fad1c26f70927d4ef0589c8
1997,0,0,0,0,0,0,0,0,0,082beaee0aa8fa503fad1c26f70927d4ef0589c8
1998,7,7,7,7,7,7,7,7,7,082beaee0aa8fa503fad1c26f70927d4ef0589c8
1999,12,12,12,12,12,12,12,12,12,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2000,10,10,10,10,10,10,10,10,10,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2001,30,30,30,30,30,30,30,30,30,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2002,41,41,41,41,41,41,41,41,41,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2003,0,0,0,0,0,0,0,0,0,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2004,61,61,61,61,61,61,61,61,61,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2005,320,320,320,320,320,320,320,320,320,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2006,317,317,317,317,317,317,317,317,317,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2007,64,0,1.9,27.8,43,94.2,123.4,245.2,498,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2008,76.5,0,5.85,30.6,56.65,109.7,148.4,266.4,356,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2009,56,4,4,12.6,35.65,80.7,128.2,189.4,507,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2010,130,40,40,51.8,95.3,181,248.6,516.7,927,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2011,62,62,62,62,62,62,62,72.5,149,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2012,52,52,52,52,52,52,52.2,128.8,298,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2013,121.5,87,87,87,99.3,133.4,168.6,316.9,530,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2014,103,81,81,81,86.6,121,145.2,250,317,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2015,179,176,176,176,176,199,214.6,292.6,402,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2016,163,163,163,163,163,163,163,163,163,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2017,158,158,158,158,158,158,158,158,158,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2018,122,122,122,122,122,122,122,122,122,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2019,68,68,68,68,68,68,68,68,68,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2020,49,32,32,32,39,63.4,97.2,164.8,270,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2021,97,97,97,97,97,97,97,97,97,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2022,40,40,40,40,40,40,40,76.2,217,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2023,32,32,32,32,32,32,32.2,85.05,200,082beaee0aa8fa503fad1c26f70927d4ef0589c8
2024,132,132,132,132,132,132,132,132,132,082beaee0aa8fa503fad1c26f70927d4ef0589c8
