winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1993,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
1994,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
1995,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
1996,1,1,1,1,1,1,1,1,1,a1601b032821f05fe2fcb527b9ab12215a9eb155
1997,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
1998,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
1999,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2000,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2001,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2002,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2003,1,1,1,1,1,1,1,1,1,a1601b032821f05fe2fcb527b9ab12215a9eb155
2004,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2005,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2006,1,1,1,1,1,1,1,1,1,a1601b032821f05fe2fcb527b9ab12215a9eb155
2007,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2008,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2009,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2010,0,0,0,0,0,0,0,0,0,a1601b032821f05fe2fcb527b9ab12215a9eb155
2011,5,5,5,5,5,5,5,5,5,a1601b032821f05fe2fcb527b9ab12215a9eb155
2012,16,16,16,16,16,16,16,16,16,a1601b032821f05fe2fcb527b9ab12215a9eb155
2013,1,1,1,1,1,1,1,1,1,a1601b032821f05fe2fcb527b9ab12215a9eb155
2014,8,8,8,8,8,8,8,8,8,a1601b032821f05fe2fcb527b9ab12215a9eb155
2015,2,2,2,2,2,2,2,2,2,a1601b032821f05fe2fcb527b9ab12215a9eb155
2016,4,4,4,4,4,4,4,4,4,a1601b032821f05fe2fcb527b9ab12215a9eb155
2017,82,82,82,82,82,82,82,82,82,a1601b032821f05fe2fcb527b9ab12215a9eb155
2018,1,1,1,1,1,1,1,1,1,a1601b032821f05fe2fcb527b9ab12215a9eb155
2019,1,1,1,1,1,1,1,1,1,a1601b032821f05fe2fcb527b9ab12215a9eb155
2020,4,4,4,4,4,4,4,4,4,a1601b032821f05fe2fcb527b9ab12215a9eb155
2021,4,4,4,4,4,4,4,4,4,a1601b032821f05fe2fcb527b9ab12215a9eb155
2022,18,18,18,18,18,18,18,18,18,a1601b032821f05fe2fcb527b9ab12215a9eb155
2023,29,29,29,29,29,29,29,29,29,a1601b032821f05fe2fcb527b9ab12215a9eb155
2024,23,23,23,23,23,23,23,23,23,a1601b032821f05fe2fcb527b9ab12215a9eb155
