winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,603,603,603,603,603,603,603,603,603,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2000,March,55,55,55,55,55,55,55,55,55,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2000,October,655,655,655,655,655,655,655,655,655,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2000,November,619,619,619,619,619,619,619,619,619,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2000,December,2658,2658,2658,2658,2658,2658,2658,2658,2658,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2000,NA,30,30,30,30,30,30,30,30,30,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2001,January,316,316,316,316,316,316,316,316,316,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2001,March,41,41,41,41,41,41,41,41,41,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2001,October,472,472,472,472,472,472,472,472,472,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2001,November,3700,3700,3700,3700,3700,3700,3700,3700,3700,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2001,December,560,560,560,560,560,560,560,560,560,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2001,NA,351,351,351,351,351,351,351,351,351,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2002,January,193,193,193,193,193,193,193,193,193,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2002,March,63,63,63,63,63,63,63,63,63,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2002,October,887,887,887,887,887,887,887,887,887,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2002,November,567,567,567,567,567,567,567,567,567,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2002,December,333,333,333,333,333,333,333,333,333,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2002,NA,258,258,258,258,258,258,258,258,258,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2003,January,57,57,57,57,57,57,57,57,57,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2003,March,64,64,64,64,64,64,64,64,64,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2003,October,28,28,28,28,28,28,28,28,28,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2003,November,120,120,120,120,120,120,120,120,120,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2003,December,194,194,194,194,194,194,194,194,194,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2003,NA,102,102,102,102,102,102,102,102,102,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2004,January,769,769,769,769,769,769,769,769,769,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2004,March,44,44,44,44,44,44,44,44,44,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2004,October,98,98,98,98,98,98,98,98,98,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2004,November,530,530,530,530,530,530,530,530,530,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2004,December,100,100,100,100,100,100,100,100,100,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2004,NA,120,120,120,120,120,120,120,120,120,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2005,January,140,140,140,140,140,140,140,140,140,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
2005,March,21,21,21,21,21,21,21,21,21,48be2cbb8465c6b5a404e0b2dd681ae718fc5e4d
