winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,6,6,6,6,6,6,6,6,7,df6f162855524ff169340dffc56adeb4eb281ab7
1997,8,6,6,7,7,10,12,17.05,46,df6f162855524ff169340dffc56adeb4eb281ab7
1998,24,21,21,22,22,25,28,33,41,df6f162855524ff169340dffc56adeb4eb281ab7
1999,14,8,10,11,12,15,17,22.05,31,df6f162855524ff169340dffc56adeb4eb281ab7
2000,21.5,21,21,21,21,23,25,29.1,37,df6f162855524ff169340dffc56adeb4eb281ab7
2001,28,24,24,25,27,30,33,37.05,47,df6f162855524ff169340dffc56adeb4eb281ab7
2002,33,31,31,31,32,34.35,37,46.1,54,df6f162855524ff169340dffc56adeb4eb281ab7
2003,47,45,45,45,46,49,52,60.1,83,df6f162855524ff169340dffc56adeb4eb281ab7
2004,46,39,39,41,43.65,49.35,53.2,65.05,79,df6f162855524ff169340dffc56adeb4eb281ab7
2005,40,36,36,37,39,41.35,44,52.05,67,df6f162855524ff169340dffc56adeb4eb281ab7
2006,34.5,29,29,31,32,36,40,46.2,53,df6f162855524ff169340dffc56adeb4eb281ab7
2007,37,37,37,37,37,37,38,41,45,df6f162855524ff169340dffc56adeb4eb281ab7
2008,32,32,32,32,32,32,32,35,41,df6f162855524ff169340dffc56adeb4eb281ab7
2009,30,30,30,30,30,32,33,38.05,50,df6f162855524ff169340dffc56adeb4eb281ab7
2010,33,33,33,33,33,33,33,33,38,df6f162855524ff169340dffc56adeb4eb281ab7
2011,51,50,50,50,50,52,54,57,65,df6f162855524ff169340dffc56adeb4eb281ab7
2012,25.5,22,23,24,24.65,27,29,31.05,41,df6f162855524ff169340dffc56adeb4eb281ab7
2013,21,17,18,19,20,22.35,25.2,31,39,df6f162855524ff169340dffc56adeb4eb281ab7
2014,23,20,20,21,22,25,29,36.05,41,df6f162855524ff169340dffc56adeb4eb281ab7
2015,32,28,28,29,31,34,36,42.05,81,df6f162855524ff169340dffc56adeb4eb281ab7
2016,34,29,29,32,33,36.35,39,48.1,54,df6f162855524ff169340dffc56adeb4eb281ab7
2017,27,26,26,26,26,28,30,35.05,54,df6f162855524ff169340dffc56adeb4eb281ab7
2018,26,23,23,24,25,26,28,32.05,37,df6f162855524ff169340dffc56adeb4eb281ab7
2019,18,16,16,17,18,19,20.2,24,26,df6f162855524ff169340dffc56adeb4eb281ab7
2020,18,16,16,17,17,19,20,23.1,29,df6f162855524ff169340dffc56adeb4eb281ab7
2021,20.5,19,19,19,20,22,24,27.05,38,df6f162855524ff169340dffc56adeb4eb281ab7
2022,18,16,16,16,17,20,21,28,39,df6f162855524ff169340dffc56adeb4eb281ab7
2023,24,23,23,23,23,24,26,30.1,38,df6f162855524ff169340dffc56adeb4eb281ab7
2024,28,27,27,27,27,28,30,32.05,35,df6f162855524ff169340dffc56adeb4eb281ab7
