winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2001,March,2,2,2,2,2,2,2,2,2,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2002,NA,1,1,1,1,1,1,1,1,1,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2004,March,2,2,2,2,2,2,2,2,2,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2005,March,2,2,2,2,2,2,2,2,2,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2005,NA,2,2,2,2,2,2,2,2,2,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2006,March,2,2,2,2,2,2,2,2,2,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2009,March,8,8,8,8,8,8,8,8,8,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2010,March,9,9,9,9,9,9,9,9,9,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2011,March,8,8,8,8,8,8,8,8,8,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2012,March,5,5,5,5,5,5,5,5,5,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2013,January,2,2,2,2,2,2,2,2,2,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2013,March,2,2,2,2,2,2,2,2,2,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2013,NA,10,10,10,10,10,10,10,10,10,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2014,March,21,21,21,21,21,21,21,21,21,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2014,NA,13,13,13,13,13,13,13,13,13,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2015,January,1,1,1,1,1,1,1,1,1,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2015,March,16,16,16,16,16,16,16,16,16,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2015,December,2,2,2,2,2,2,2,2,2,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2015,NA,11,11,11,11,11,11,11,11,11,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2016,March,10,10,10,10,10,10,10,10,10,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2016,NA,8,8,8,8,8,8,8,8,8,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2017,March,12,12,12,12,12,12,12,12,12,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2017,October,3,3,3,3,3,3,3,3,3,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2017,November,1,1,1,1,1,1,1,1,1,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2017,NA,8,8,8,8,8,8,8,8,8,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2018,March,24,24,24,24,24,24,24,24,24,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2018,NA,2,2,2,2,2,2,2,2,2,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2019,March,26,26,26,26,26,26,26,26,26,a68b306a5cfe4da26bf962b41ce11134a4c18f00
2019,NA,3,3,3,3,3,3,3,3,3,a68b306a5cfe4da26bf962b41ce11134a4c18f00
