analysis,centre_winter,duration,estimate,se,lcl,ucl
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2000.5,10,-0.07808,0.1266,-0.3262,0.1701
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2001.5,10,-0.05323,0.1134,-0.2754,0.1689
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2002.5,10,-0.02402,0.1105,-0.2405,0.1925
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2003.5,10,0.02045,0.09784,-0.1713,0.2122
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2004.5,10,0.09531,0.07827,-0.05809,0.2487
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2005.5,10,0.1503,0.07502,0.003275,0.2973
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2006.5,10,0.1895,0.07861,0.03546,0.3436
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2007.5,10,0.204,0.07955,0.04811,0.36
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2008.5,10,0.2139,0.0786,0.05983,0.3679
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2009.5,10,0.2389,0.08019,0.08177,0.3961
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2010.5,10,0.2388,0.07879,0.08435,0.3932
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2011.5,10,0.209,0.06862,0.07454,0.3435
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2012.5,10,0.1637,0.05308,0.05961,0.2677
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2013.5,10,0.1285,0.04546,0.03944,0.2177
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2014.5,10,0.118,0.04403,0.0317,0.2043
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2015.5,10,0.09186,0.04331,0.006976,0.1767
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2016.5,10,0.0454,0.04232,-0.03755,0.1283
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2017.5,10,-0.006456,0.04557,-0.09576,0.08285
0b081b211fd84e7355e6d1f1f57d3aeb48b4cd69,2018.5,10,-0.01752,0.04319,-0.1022,0.06713
