analysis,winter,estimate,se,lcl,ucl
43484eaef4e8169e8487cdfda69a48e86b84d211,1995,1.416,0.8703,-0.2902,3.121
43484eaef4e8169e8487cdfda69a48e86b84d211,1996,1.432,0.7668,-0.07075,2.935
43484eaef4e8169e8487cdfda69a48e86b84d211,1997,1.401,0.7074,0.01456,2.787
43484eaef4e8169e8487cdfda69a48e86b84d211,1998,1.339,0.7221,-0.07598,2.754
43484eaef4e8169e8487cdfda69a48e86b84d211,1999,1.257,0.6929,-0.1008,2.615
43484eaef4e8169e8487cdfda69a48e86b84d211,2000,0.8833,0.6031,-0.2988,2.065
43484eaef4e8169e8487cdfda69a48e86b84d211,2001,0.5979,0.6197,-0.6166,1.812
43484eaef4e8169e8487cdfda69a48e86b84d211,2002,0.4337,0.6365,-0.8138,1.681
43484eaef4e8169e8487cdfda69a48e86b84d211,2003,0.2943,0.6899,-1.058,1.646
43484eaef4e8169e8487cdfda69a48e86b84d211,2004,0.1935,0.7971,-1.369,1.756
43484eaef4e8169e8487cdfda69a48e86b84d211,2005,0.3888,0.8025,-1.184,1.962
43484eaef4e8169e8487cdfda69a48e86b84d211,2006,0.954,0.6538,-0.3274,2.235
43484eaef4e8169e8487cdfda69a48e86b84d211,2007,1.81,0.4596,0.9095,2.711
43484eaef4e8169e8487cdfda69a48e86b84d211,2008,2.375,0.4694,1.455,3.294
43484eaef4e8169e8487cdfda69a48e86b84d211,2009,2.996,0.5351,1.948,4.045
43484eaef4e8169e8487cdfda69a48e86b84d211,2010,2.863,0.5025,1.878,3.848
43484eaef4e8169e8487cdfda69a48e86b84d211,2011,2.79,0.4947,1.82,3.759
43484eaef4e8169e8487cdfda69a48e86b84d211,2012,2.814,0.4798,1.874,3.754
43484eaef4e8169e8487cdfda69a48e86b84d211,2013,2.785,0.484,1.836,3.733
43484eaef4e8169e8487cdfda69a48e86b84d211,2014,2.605,0.4832,1.658,3.552
43484eaef4e8169e8487cdfda69a48e86b84d211,2015,2.582,0.4455,1.709,3.455
43484eaef4e8169e8487cdfda69a48e86b84d211,2016,2.163,0.548,1.089,3.238
43484eaef4e8169e8487cdfda69a48e86b84d211,2017,2.172,0.4989,1.194,3.15
43484eaef4e8169e8487cdfda69a48e86b84d211,2018,2.233,0.4596,1.332,3.134
43484eaef4e8169e8487cdfda69a48e86b84d211,2019,1.999,0.543,0.9351,3.064
