winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,4,4,4,4,4,4,5,6,9,d37db953c8100c01f09a4519259b4af27ca38975
1993,6,6,6,6,6,6,6,6,6,d37db953c8100c01f09a4519259b4af27ca38975
1994,4,4,4,4,4,4,4,5,8,d37db953c8100c01f09a4519259b4af27ca38975
1995,5,5,5,5,5,5,5.2,7,8,d37db953c8100c01f09a4519259b4af27ca38975
1996,8,8,8,8,8,8,8,8,8,d37db953c8100c01f09a4519259b4af27ca38975
1997,6,6,6,6,6,6,6,6,6,d37db953c8100c01f09a4519259b4af27ca38975
1998,10,10,10,10,10,10,10,10,10,d37db953c8100c01f09a4519259b4af27ca38975
1999,7,7,7,7,7,7,7,7,7,d37db953c8100c01f09a4519259b4af27ca38975
2000,6,6,6,6,6,6,6,6,6,d37db953c8100c01f09a4519259b4af27ca38975
2001,18,10,11,15,16,20,24,26.05,34,d37db953c8100c01f09a4519259b4af27ca38975
2002,15,8,10,12.8,13,16.35,18,25.05,34,d37db953c8100c01f09a4519259b4af27ca38975
2003,63,55,58,60,61,65,67,72.05,77,d37db953c8100c01f09a4519259b4af27ca38975
2004,19,13,14,16,18,20,21,25,33,d37db953c8100c01f09a4519259b4af27ca38975
2005,13,8,10,11,12,15,16,19,21,d37db953c8100c01f09a4519259b4af27ca38975
2006,10,10,10,10,10,10,10,12,14,d37db953c8100c01f09a4519259b4af27ca38975
2007,14,10,11,12,13,15,17,19,22,d37db953c8100c01f09a4519259b4af27ca38975
2008,6,6,6,6,6,6,6,8.05,11,d37db953c8100c01f09a4519259b4af27ca38975
2009,10,10,10,10,10,10,10,12,14,d37db953c8100c01f09a4519259b4af27ca38975
2010,11,11,11,11,11,11,11,11,11,d37db953c8100c01f09a4519259b4af27ca38975
2011,7,7,7,7,7,7,7,7,7,d37db953c8100c01f09a4519259b4af27ca38975
2012,20,20,20,20,20,20,20,20,20,d37db953c8100c01f09a4519259b4af27ca38975
2013,12,12,12,12,12,12,12,14,17,d37db953c8100c01f09a4519259b4af27ca38975
2014,13,13,13,13,13,13,13,13,13,d37db953c8100c01f09a4519259b4af27ca38975
2015,7,7,7,7,7,8,9,11,15,d37db953c8100c01f09a4519259b4af27ca38975
2016,8,8,8,8,8,8,8,9,11,d37db953c8100c01f09a4519259b4af27ca38975
2017,8,8,8,8,8,8,8,8,8,d37db953c8100c01f09a4519259b4af27ca38975
2018,5,5,5,5,5,5,5,6,11,d37db953c8100c01f09a4519259b4af27ca38975
2019,5,2,3,4,4,5,6,8,9,d37db953c8100c01f09a4519259b4af27ca38975
2020,5,2,3,4,5,6,7,8.05,11,d37db953c8100c01f09a4519259b4af27ca38975
