winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,33,33,33,33,33,33,33,33,49,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
1993,162,162,162,162,162,162,162,162,162,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
1994,39,39,39,39,39,39,39,39,39,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
1995,26,26,26,26,26,26,26,26,26,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
1996,32,32,32,32,32,32,32,32,32,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
1997,16,16,16,16,16,16,16,16,16,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
1998,99,99,99,99,99,99,99,99,99,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
1999,46,46,46,46,46,46,46,46,46,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2000,121,121,121,121,121,122,129,135.2,176,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2001,23,23,23,23,23,23,23,23,23,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2002,83,83,83,83,83,83,84,89,105,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2003,24.5,23,23,23,23,27.35,33.2,40.15,61,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2004,52,52,52,52,52,52,52,52,52,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2005,23,23,23,23,23,26,31,40.1,57,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2006,116,116,116,116,116,116,116,116,116,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2007,185,185,185,185,185,185,185,185,185,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2008,76,76,76,76,76,76,76,76,76,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2009,219,219,219,219,219,219,219,219,219,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2010,588,588,588,588,588,588,588,588,588,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2011,10,10,10,10,10,10,10,10,10,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2012,50,50,50,50,50,50,50,50,50,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2013,285,285,285,285,285,285,285,285,285,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2014,179,179,179,179,179,179,179,179,179,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2015,80,80,80,80,80,80,80,80,80,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2016,181,181,181,181,181,181,181,181,181,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2017,71,71,71,71,71,71,83.4,146.4,361,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2018,106,106,106,106,106,106,106,106,106,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2019,26,26,26,26,26,26,26,26,26,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2020,97,97,97,97,97,97,97,97,97,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2021,25,25,25,25,25,25,25,25,25,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2022,47,47,47,47,47,47,47,47,47,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2023,41,41,41,41,41,41,41,41,41,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
2024,94,94,94,94,94,94,94,94,94,bef7ae3ef3b5753f3f240d370a78db55c73f1cd6
