winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,162.5,3,19.75,72.8,126.6,195.8,293.8,471.1,984,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1992,March,105,5,16.6,43.6,85.6,145.4,181,306.4,503,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1992,October,109,0,4.85,46.8,81.65,177.4,248.8,457.3,1524,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1992,November,155,12,26.75,72.8,117.6,211.8,315.6,437.4,685,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1992,December,208,11,40.8,88,147.6,280.5,366.4,597.8,1459,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1992,NA,134,25,38.8,74.8,101.6,178.7,258.8,402.4,564,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1993,January,233,86,107.6,142.6,197.6,290,382.6,611.2,1158,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1993,March,101,9,20,43.2,71.65,126.4,167.8,314.1,551,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1993,October,162,43,51.85,83.4,115,222.4,283.4,415.9,525,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1993,November,234,81,99.8,147.2,183.2,313,418.8,598.8,675,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1993,December,361,113,135,220.8,285.6,431.4,500,725.2,1419,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1993,NA,189.5,54,71.95,120,153.3,245.7,329.6,477.2,1130,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1994,January,243.5,92,106.6,154.4,183.5,323.4,422.2,664.4,952,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1994,March,97.5,7,16.85,38.6,66,123.4,181,341.3,732,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1994,October,159,38,51.75,83.8,118,209.4,281.4,466.4,600,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1994,November,170.5,46,55,92.8,130.3,216.5,294.2,436.7,792,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1994,December,264.5,82,99.7,143,204.7,325.7,414.4,561,755,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1994,NA,197,32,76.85,126.6,162.3,240.8,327.8,572.6,779,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1995,January,358,358,358,358,358,358,358,358,358,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1995,March,106.5,30,33.95,55.6,72.65,138.4,168.4,274.1,467,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
1995,October,90,90,90,90,90,90,90,90,90,6bc767cf2e98b526882fa25dd078e84b6a53bdf7
