analysis,centre_winter,duration,estimate,se,lcl,ucl
05c9e29f713e94a6288dcee57d16cee9410680c5,1994,5,2.169,0.1884,1.799,2.538
05c9e29f713e94a6288dcee57d16cee9410680c5,1995,5,2.121,0.1927,1.744,2.499
05c9e29f713e94a6288dcee57d16cee9410680c5,1996,5,2.063,0.2115,1.649,2.478
05c9e29f713e94a6288dcee57d16cee9410680c5,1997,5,2.126,0.2021,1.73,2.522
05c9e29f713e94a6288dcee57d16cee9410680c5,1998,5,2.206,0.1935,1.827,2.586
05c9e29f713e94a6288dcee57d16cee9410680c5,1999,5,2.345,0.1739,2.004,2.686
05c9e29f713e94a6288dcee57d16cee9410680c5,2000,5,2.483,0.1581,2.173,2.793
05c9e29f713e94a6288dcee57d16cee9410680c5,2001,5,2.593,0.154,2.291,2.895
05c9e29f713e94a6288dcee57d16cee9410680c5,2002,5,2.598,0.1555,2.293,2.903
05c9e29f713e94a6288dcee57d16cee9410680c5,2003,5,2.599,0.1645,2.277,2.922
05c9e29f713e94a6288dcee57d16cee9410680c5,2004,5,2.611,0.179,2.26,2.962
05c9e29f713e94a6288dcee57d16cee9410680c5,2005,5,2.699,0.1816,2.344,3.055
05c9e29f713e94a6288dcee57d16cee9410680c5,2006,5,2.894,0.1614,2.578,3.211
05c9e29f713e94a6288dcee57d16cee9410680c5,2007,5,3.09,0.1452,2.805,3.374
05c9e29f713e94a6288dcee57d16cee9410680c5,2008,5,3.279,0.1356,3.013,3.545
05c9e29f713e94a6288dcee57d16cee9410680c5,2009,5,3.429,0.1336,3.167,3.691
05c9e29f713e94a6288dcee57d16cee9410680c5,2010,5,3.559,0.1349,3.295,3.824
05c9e29f713e94a6288dcee57d16cee9410680c5,2011,5,3.567,0.1364,3.3,3.835
05c9e29f713e94a6288dcee57d16cee9410680c5,2012,5,3.633,0.1379,3.363,3.903
05c9e29f713e94a6288dcee57d16cee9410680c5,2013,5,3.794,0.1324,3.535,4.054
05c9e29f713e94a6288dcee57d16cee9410680c5,2014,5,3.873,0.1333,3.611,4.134
05c9e29f713e94a6288dcee57d16cee9410680c5,2015,5,3.853,0.1297,3.599,4.107
05c9e29f713e94a6288dcee57d16cee9410680c5,2016,5,3.811,0.1285,3.559,4.062
05c9e29f713e94a6288dcee57d16cee9410680c5,2017,5,3.709,0.1297,3.454,3.963
05c9e29f713e94a6288dcee57d16cee9410680c5,2018,5,3.523,0.1439,3.241,3.805
05c9e29f713e94a6288dcee57d16cee9410680c5,2019,5,3.424,0.1517,3.126,3.721
05c9e29f713e94a6288dcee57d16cee9410680c5,2020,5,3.377,0.1573,3.069,3.686
05c9e29f713e94a6288dcee57d16cee9410680c5,2021,5,3.427,0.1469,3.139,3.715
05c9e29f713e94a6288dcee57d16cee9410680c5,2022,5,3.502,0.1438,3.22,3.783
05c9e29f713e94a6288dcee57d16cee9410680c5,1996.5,10,2.257,0.1442,1.974,2.54
05c9e29f713e94a6288dcee57d16cee9410680c5,1997.5,10,2.302,0.1383,2.031,2.573
05c9e29f713e94a6288dcee57d16cee9410680c5,1998.5,10,2.328,0.1384,2.057,2.6
05c9e29f713e94a6288dcee57d16cee9410680c5,1999.5,10,2.362,0.139,2.09,2.634
05c9e29f713e94a6288dcee57d16cee9410680c5,2000.5,10,2.403,0.1413,2.126,2.68
05c9e29f713e94a6288dcee57d16cee9410680c5,2001.5,10,2.478,0.1384,2.207,2.749
05c9e29f713e94a6288dcee57d16cee9410680c5,2002.5,10,2.591,0.1298,2.337,2.846
05c9e29f713e94a6288dcee57d16cee9410680c5,2003.5,10,2.744,0.1191,2.51,2.977
05c9e29f713e94a6288dcee57d16cee9410680c5,2004.5,10,2.844,0.1173,2.614,3.074
05c9e29f713e94a6288dcee57d16cee9410680c5,2005.5,10,2.939,0.1159,2.712,3.166
05c9e29f713e94a6288dcee57d16cee9410680c5,2006.5,10,3.02,0.1174,2.79,3.25
05c9e29f713e94a6288dcee57d16cee9410680c5,2007.5,10,3.129,0.1137,2.906,3.352
05c9e29f713e94a6288dcee57d16cee9410680c5,2008.5,10,3.231,0.1132,3.009,3.453
05c9e29f713e94a6288dcee57d16cee9410680c5,2009.5,10,3.361,0.1082,3.149,3.574
05c9e29f713e94a6288dcee57d16cee9410680c5,2010.5,10,3.537,0.1018,3.337,3.736
05c9e29f713e94a6288dcee57d16cee9410680c5,2011.5,10,3.651,0.1025,3.45,3.851
05c9e29f713e94a6288dcee57d16cee9410680c5,2012.5,10,3.706,0.1022,3.506,3.906
05c9e29f713e94a6288dcee57d16cee9410680c5,2013.5,10,3.689,0.09979,3.493,3.884
05c9e29f713e94a6288dcee57d16cee9410680c5,2014.5,10,3.671,0.0999,3.475,3.867
