winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,101,101,101,101,101,101,101,101,101,25fba1975bc435c0c72cdac4e867336be5e0a22c
1992,March,56,56,56,56,56,56,56,56,56,25fba1975bc435c0c72cdac4e867336be5e0a22c
1992,October,226,226,226,226,226,226,226,226,226,25fba1975bc435c0c72cdac4e867336be5e0a22c
1992,November,199,199,199,199,199,199,199,199,199,25fba1975bc435c0c72cdac4e867336be5e0a22c
1992,December,292,292,292,292,292,292,292,292,292,25fba1975bc435c0c72cdac4e867336be5e0a22c
1992,NA,225,225,225,225,225,225,225,225,225,25fba1975bc435c0c72cdac4e867336be5e0a22c
1993,January,234,234,234,234,234,234,234,234,234,25fba1975bc435c0c72cdac4e867336be5e0a22c
1993,March,248,248,248,248,248,248,248,248,248,25fba1975bc435c0c72cdac4e867336be5e0a22c
1993,October,232,232,232,232,232,232,232,232,232,25fba1975bc435c0c72cdac4e867336be5e0a22c
1993,November,195,195,195,195,195,195,195,195,195,25fba1975bc435c0c72cdac4e867336be5e0a22c
1993,December,133,133,133,133,133,133,133,133,133,25fba1975bc435c0c72cdac4e867336be5e0a22c
1993,NA,435,435,435,435,435,435,435,435,435,25fba1975bc435c0c72cdac4e867336be5e0a22c
1994,January,511,511,511,511,511,511,511,511,511,25fba1975bc435c0c72cdac4e867336be5e0a22c
1994,March,192,192,192,192,192,192,192,192,192,25fba1975bc435c0c72cdac4e867336be5e0a22c
1994,October,196,196,196,196,196,196,196,196,196,25fba1975bc435c0c72cdac4e867336be5e0a22c
1994,November,574,574,574,574,574,574,574,574,574,25fba1975bc435c0c72cdac4e867336be5e0a22c
1994,December,414,414,414,414,414,414,414,414,414,25fba1975bc435c0c72cdac4e867336be5e0a22c
1994,NA,567,567,567,567,567,567,567,567,567,25fba1975bc435c0c72cdac4e867336be5e0a22c
1995,January,370,370,370,370,370,370,370,370,370,25fba1975bc435c0c72cdac4e867336be5e0a22c
1995,March,106,106,106,106,106,106,106,106,106,25fba1975bc435c0c72cdac4e867336be5e0a22c
1995,October,311,311,311,311,311,311,311,311,311,25fba1975bc435c0c72cdac4e867336be5e0a22c
1995,November,386,386,386,386,386,386,386,386,386,25fba1975bc435c0c72cdac4e867336be5e0a22c
1995,December,631,631,631,631,631,631,631,631,631,25fba1975bc435c0c72cdac4e867336be5e0a22c
1995,NA,268,268,268,268,268,268,268,268,268,25fba1975bc435c0c72cdac4e867336be5e0a22c
1996,January,528,528,528,528,528,528,528,528,528,25fba1975bc435c0c72cdac4e867336be5e0a22c
1996,March,387,387,387,387,387,387,387,387,387,25fba1975bc435c0c72cdac4e867336be5e0a22c
1996,October,283,283,283,283,283,283,283,283,283,25fba1975bc435c0c72cdac4e867336be5e0a22c
1996,November,226,226,226,226,226,226,226,226,226,25fba1975bc435c0c72cdac4e867336be5e0a22c
1996,December,653,653,653,653,653,653,653,653,653,25fba1975bc435c0c72cdac4e867336be5e0a22c
1996,NA,437,437,437,437,437,437,437,437,437,25fba1975bc435c0c72cdac4e867336be5e0a22c
1997,January,341,341,341,341,341,341,341,341,341,25fba1975bc435c0c72cdac4e867336be5e0a22c
1997,March,451,451,451,451,451,451,451,451,451,25fba1975bc435c0c72cdac4e867336be5e0a22c
1997,October,418,418,418,418,418,418,418,418,418,25fba1975bc435c0c72cdac4e867336be5e0a22c
1997,November,847,847,847,847,847,847,847,847,847,25fba1975bc435c0c72cdac4e867336be5e0a22c
1997,December,1003,1003,1003,1003,1003,1003,1003,1003,1003,25fba1975bc435c0c72cdac4e867336be5e0a22c
1997,NA,518,518,518,518,518,518,518,518,518,25fba1975bc435c0c72cdac4e867336be5e0a22c
1998,January,389,389,389,389,389,389,389,389,389,25fba1975bc435c0c72cdac4e867336be5e0a22c
1998,March,299,299,299,299,299,299,299,299,299,25fba1975bc435c0c72cdac4e867336be5e0a22c
1998,October,99,99,99,99,99,99,99,99,99,25fba1975bc435c0c72cdac4e867336be5e0a22c
1998,November,679,679,679,679,679,679,679,679,679,25fba1975bc435c0c72cdac4e867336be5e0a22c
1998,December,609,609,609,609,609,609,609,609,609,25fba1975bc435c0c72cdac4e867336be5e0a22c
1998,NA,517,517,517,517,517,517,517,517,517,25fba1975bc435c0c72cdac4e867336be5e0a22c
1999,January,350,350,350,350,350,350,350,350,350,25fba1975bc435c0c72cdac4e867336be5e0a22c
1999,March,80,80,80,80,80,80,80,80,80,25fba1975bc435c0c72cdac4e867336be5e0a22c
1999,October,314,314,314,314,314,314,314,314,314,25fba1975bc435c0c72cdac4e867336be5e0a22c
1999,November,1070,1070,1070,1070,1070,1070,1070,1070,1070,25fba1975bc435c0c72cdac4e867336be5e0a22c
1999,December,602,602,602,602,602,602,602,602,602,25fba1975bc435c0c72cdac4e867336be5e0a22c
1999,NA,815,815,815,815,815,815,815,815,815,25fba1975bc435c0c72cdac4e867336be5e0a22c
2000,January,776,776,776,776,776,776,776,776,776,25fba1975bc435c0c72cdac4e867336be5e0a22c
2000,March,328,328,328,328,328,328,328,328,328,25fba1975bc435c0c72cdac4e867336be5e0a22c
2000,October,577,577,577,577,577,577,577,577,577,25fba1975bc435c0c72cdac4e867336be5e0a22c
2000,November,599,599,599,599,599,599,599,599,599,25fba1975bc435c0c72cdac4e867336be5e0a22c
2000,December,800,800,800,800,800,800,800,800,800,25fba1975bc435c0c72cdac4e867336be5e0a22c
2000,NA,502,502,502,502,502,502,502,502,502,25fba1975bc435c0c72cdac4e867336be5e0a22c
2001,January,595,595,595,595,595,595,595,595,595,25fba1975bc435c0c72cdac4e867336be5e0a22c
2001,March,129,129,129,129,129,129,129,129,129,25fba1975bc435c0c72cdac4e867336be5e0a22c
2001,October,640,640,640,640,640,640,640,640,640,25fba1975bc435c0c72cdac4e867336be5e0a22c
2001,November,512,512,512,512,512,512,512,512,512,25fba1975bc435c0c72cdac4e867336be5e0a22c
2001,December,663,663,663,663,663,663,663,663,663,25fba1975bc435c0c72cdac4e867336be5e0a22c
2001,NA,475,475,475,475,475,475,475,475,475,25fba1975bc435c0c72cdac4e867336be5e0a22c
2002,January,1272,1272,1272,1272,1272,1272,1272,1272,1272,25fba1975bc435c0c72cdac4e867336be5e0a22c
2002,March,406,406,406,406,406,406,406,406,406,25fba1975bc435c0c72cdac4e867336be5e0a22c
2002,October,992,992,992,992,992,992,992,992,992,25fba1975bc435c0c72cdac4e867336be5e0a22c
2002,November,926,926,926,926,926,926,926,926,926,25fba1975bc435c0c72cdac4e867336be5e0a22c
2002,December,1529,1529,1529,1529,1529,1529,1529,1529,1529,25fba1975bc435c0c72cdac4e867336be5e0a22c
2002,NA,435,435,435,435,435,435,435,435,435,25fba1975bc435c0c72cdac4e867336be5e0a22c
2003,January,803,803,803,803,803,803,803,803,803,25fba1975bc435c0c72cdac4e867336be5e0a22c
2003,March,310,310,310,310,310,310,310,310,310,25fba1975bc435c0c72cdac4e867336be5e0a22c
2003,October,1004,1004,1004,1004,1004,1004,1004,1004,1004,25fba1975bc435c0c72cdac4e867336be5e0a22c
2003,November,928,928,928,928,928,928,928,928,928,25fba1975bc435c0c72cdac4e867336be5e0a22c
2003,December,1354,1354,1354,1354,1354,1354,1354,1354,1354,25fba1975bc435c0c72cdac4e867336be5e0a22c
2003,NA,1023,1023,1023,1023,1023,1023,1023,1023,1023,25fba1975bc435c0c72cdac4e867336be5e0a22c
2004,January,378,378,378,378,378,378,378,378,378,25fba1975bc435c0c72cdac4e867336be5e0a22c
2004,March,268,268,268,268,268,268,268,268,268,25fba1975bc435c0c72cdac4e867336be5e0a22c
