winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,234,180,192.9,203.8,220,256.1,290.4,362,484,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
1993,238,226,229,232,236,241,245.2,254.1,264,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
1994,229,221,222,224,227,233,239,257.4,271,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
1995,270,264,265,266,268,272,275,282,285,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
1996,337.5,316,323,328.8,333.6,345.4,356.2,388,430,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
1997,496,458,461,477.8,485,517.7,543.6,620.1,718,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
1998,333,333,333,333,333,333,333,335,337,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
1999,505,499,499,500,502,507.7,516,523,531,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2000,373,327,338,351.8,362.6,387,398.4,430.2,499,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2001,353.5,320,328,338.8,346.3,363,377,406,469,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2002,363,320,333.7,348,355,372,383.4,406.8,524,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2003,454.5,420,425,437,448,464.4,474.2,504,513,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2004,336,336,336,336,336,337,339,342,349,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2005,252.5,246,247,248,250,254,257,263,280,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2006,360,357,357,357,357,362.4,372,391.2,457,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2007,310.5,294,298,302,307,315,326,354.2,372,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2008,278,277,277,277,277,279,280,283,286,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2009,294,277,277,283.8,289,299.4,305.2,325,372,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2010,344.5,312,316,327,337.6,354.7,369,413.3,491,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2011,333,333,333,333,333,333,333,333,333,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2012,292.5,275,278,283,287.6,303.7,310.2,333.2,344,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2013,293,290,290,291,292,295,298.2,304,313,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2014,224,220,220,220,222,226.4,230,236,251,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2015,215,186,194,203,208,225.4,239.2,258.1,297,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2016,221,199,204,211.8,215.6,227.4,237,257.2,310,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2017,190,174,177,182,186,197,206.2,222,232,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2018,160,160,160,160,160,160,160,160,160,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2019,168,167,167,167,167.6,169,171,177.1,182,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2020,107,103,103,105,105,109,112,117,126,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2021,166,166,166,166,166,167,169,172,178,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2022,154,154,154,154,154,154,154.2,156,160,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2023,144,144,144,144,144,144,145,146,149,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
2024,224,224,224,224,224,224,224,225,229,e2e3f9ba6a660c3cd03c4fcae4ed16d1bbe3bea5
