analysis,centre_winter,duration,estimate,se,lcl,ucl
6275453321f17413216ef4b7c4c0a4386838c19f,1994,5,7.205,0.06935,7.069,7.341
6275453321f17413216ef4b7c4c0a4386838c19f,1995,5,7.334,0.06619,7.204,7.464
6275453321f17413216ef4b7c4c0a4386838c19f,1996,5,7.452,0.06334,7.328,7.576
6275453321f17413216ef4b7c4c0a4386838c19f,1997,5,7.705,0.06525,7.577,7.832
6275453321f17413216ef4b7c4c0a4386838c19f,1998,5,7.932,0.06066,7.814,8.051
6275453321f17413216ef4b7c4c0a4386838c19f,1999,5,8.132,0.0566,8.021,8.243
6275453321f17413216ef4b7c4c0a4386838c19f,2000,5,8.468,0.05275,8.365,8.572
6275453321f17413216ef4b7c4c0a4386838c19f,2001,5,8.843,0.04357,8.758,8.928
6275453321f17413216ef4b7c4c0a4386838c19f,2002,5,9.135,0.03874,9.059,9.211
6275453321f17413216ef4b7c4c0a4386838c19f,2003,5,9.176,0.03866,9.1,9.251
6275453321f17413216ef4b7c4c0a4386838c19f,2004,5,9.198,0.0385,9.123,9.274
6275453321f17413216ef4b7c4c0a4386838c19f,2005,5,9.187,0.03855,9.112,9.263
6275453321f17413216ef4b7c4c0a4386838c19f,2006,5,9.176,0.03826,9.101,9.251
6275453321f17413216ef4b7c4c0a4386838c19f,2007,5,9.127,0.0382,9.052,9.202
6275453321f17413216ef4b7c4c0a4386838c19f,2008,5,9.036,0.03818,8.961,9.11
6275453321f17413216ef4b7c4c0a4386838c19f,2009,5,8.898,0.03821,8.823,8.973
6275453321f17413216ef4b7c4c0a4386838c19f,2010,5,8.804,0.03818,8.729,8.879
6275453321f17413216ef4b7c4c0a4386838c19f,2011,5,8.678,0.03819,8.603,8.752
6275453321f17413216ef4b7c4c0a4386838c19f,2012,5,8.566,0.03832,8.491,8.642
6275453321f17413216ef4b7c4c0a4386838c19f,2013,5,8.538,0.03832,8.463,8.613
6275453321f17413216ef4b7c4c0a4386838c19f,2014,5,8.542,0.03829,8.467,8.617
6275453321f17413216ef4b7c4c0a4386838c19f,2015,5,8.571,0.0382,8.496,8.646
6275453321f17413216ef4b7c4c0a4386838c19f,2016,5,8.581,0.03819,8.507,8.656
6275453321f17413216ef4b7c4c0a4386838c19f,2017,5,8.605,0.03809,8.53,8.68
6275453321f17413216ef4b7c4c0a4386838c19f,2018,5,8.566,0.03815,8.491,8.641
6275453321f17413216ef4b7c4c0a4386838c19f,2019,5,8.537,0.03811,8.462,8.611
6275453321f17413216ef4b7c4c0a4386838c19f,2020,5,8.495,0.03812,8.42,8.57
6275453321f17413216ef4b7c4c0a4386838c19f,2021,5,8.478,0.03804,8.403,8.552
