winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,365,324,324,326,349.6,389.7,439.2,611.6,754,b33b2f98881d2108b529afd8689e79a2d7c392ce
1993,370,270,276.9,297.8,329.3,404.4,452,661.8,928,b33b2f98881d2108b529afd8689e79a2d7c392ce
1994,180,180,180,180,180,180,180,190.9,249,b33b2f98881d2108b529afd8689e79a2d7c392ce
1995,496,496,496,496,496,496,496,600.2,867,b33b2f98881d2108b529afd8689e79a2d7c392ce
1996,709,709,709,709,709,709,709,709,709,b33b2f98881d2108b529afd8689e79a2d7c392ce
1997,455,455,455,455,455,455,455,568.8,767,b33b2f98881d2108b529afd8689e79a2d7c392ce
1998,447,447,447,447,447,447,447,511.1,1124,b33b2f98881d2108b529afd8689e79a2d7c392ce
1999,497,497,497,497,497,497,497,627,936,b33b2f98881d2108b529afd8689e79a2d7c392ce
2000,636,636,636,636,636,637,641.2,655.2,679,b33b2f98881d2108b529afd8689e79a2d7c392ce
2001,463,463,463,463,463,463,463,463,660,b33b2f98881d2108b529afd8689e79a2d7c392ce
2002,469,419,419,427.8,449.3,522.3,571.2,674.3,989,b33b2f98881d2108b529afd8689e79a2d7c392ce
2003,243,243,243,243,243,244,247,258.1,273,b33b2f98881d2108b529afd8689e79a2d7c392ce
2004,402,402,402,402,402,402,404.2,411.2,431,b33b2f98881d2108b529afd8689e79a2d7c392ce
2005,327,327,327,327,327,327,327,327,327,b33b2f98881d2108b529afd8689e79a2d7c392ce
2006,415,200,252.8,323.4,363.6,489.7,573.2,721.1,1041,b33b2f98881d2108b529afd8689e79a2d7c392ce
2007,370.5,242,242,260.8,322.2,436.8,518,644,1091,b33b2f98881d2108b529afd8689e79a2d7c392ce
2008,397.5,177,221.5,290.8,333.3,458.7,533.2,773.2,1045,b33b2f98881d2108b529afd8689e79a2d7c392ce
2009,472,471,471,471,471,497.8,551,651,778,b33b2f98881d2108b529afd8689e79a2d7c392ce
2010,754,678,678,694.8,723.3,798.2,861.4,1038,1245,b33b2f98881d2108b529afd8689e79a2d7c392ce
2011,427,321,321,362.8,386,472.7,576.6,700.5,810,b33b2f98881d2108b529afd8689e79a2d7c392ce
2012,252.5,201,201,204.4,228.6,281,314.2,413.8,988,b33b2f98881d2108b529afd8689e79a2d7c392ce
2013,417,417,417,417,417,417,417,417,417,b33b2f98881d2108b529afd8689e79a2d7c392ce
2014,414,414,414,414,414,414,414,414,414,b33b2f98881d2108b529afd8689e79a2d7c392ce
2015,245,245,245,245,245,245,245,245,245,b33b2f98881d2108b529afd8689e79a2d7c392ce
2016,282,282,282,282,282,282,282,352.7,482,b33b2f98881d2108b529afd8689e79a2d7c392ce
2017,241,241,241,241,241,241,300,465.1,823,b33b2f98881d2108b529afd8689e79a2d7c392ce
2018,401,381,381,381,381,425,452,506.2,574,b33b2f98881d2108b529afd8689e79a2d7c392ce
2019,356.5,313,313,320.8,331,381.4,425.4,494.9,748,b33b2f98881d2108b529afd8689e79a2d7c392ce
2020,272,272,272,272,272,272,281,347.2,468,b33b2f98881d2108b529afd8689e79a2d7c392ce
2021,224.5,184,184,193.4,206.6,236.4,256.2,308.7,453,b33b2f98881d2108b529afd8689e79a2d7c392ce
2022,205.5,191,191,191,195.6,225,250.6,305.6,383,b33b2f98881d2108b529afd8689e79a2d7c392ce
2023,161,161,161,161,161,161.4,196.4,264.2,304,b33b2f98881d2108b529afd8689e79a2d7c392ce
2024,229,229,229,229,229,238.4,270,336.3,420,b33b2f98881d2108b529afd8689e79a2d7c392ce
