winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,175,175,175,175,175,175,175,175,175,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1992,March,14,14,14,14,14,14,14,14,14,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1992,November,9,9,9,9,9,9,9,9,9,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1992,December,300,300,300,300,300,300,300,300,300,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1992,NA,169,169,169,169,169,169,169,169,169,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1993,January,270,270,270,270,270,270,270,270,270,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1993,March,75,75,75,75,75,75,75,75,75,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1993,November,160,160,160,160,160,160,160,160,160,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1993,December,197,197,197,197,197,197,197,197,197,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1993,NA,209,209,209,209,209,209,209,209,209,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1994,January,137,137,137,137,137,137,137,137,137,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1994,March,172,172,172,172,172,172,172,172,172,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1994,October,101,101,101,101,101,101,101,101,101,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1994,November,74,74,74,74,74,74,74,74,74,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1994,December,180,180,180,180,180,180,180,180,180,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1994,NA,133,133,133,133,133,133,133,133,133,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1995,January,401,401,401,401,401,401,401,401,401,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1995,March,2,2,2,2,2,2,2,2,2,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1995,November,460,460,460,460,460,460,460,460,460,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1995,December,467,467,467,467,467,467,467,467,467,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1995,NA,496,496,496,496,496,496,496,496,496,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1996,January,126,126,126,126,126,126,126,126,126,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1996,November,73,73,73,73,73,73,73,73,73,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1996,December,145,145,145,145,145,145,145,145,145,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1996,NA,709,709,709,709,709,709,709,709,709,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1997,January,455,455,455,455,455,455,455,455,455,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1997,October,84,84,84,84,84,84,84,84,84,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1997,November,229,229,229,229,229,229,229,229,229,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1997,December,368,368,368,368,368,368,368,368,368,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1997,NA,221,221,221,221,221,221,221,221,221,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1998,January,307,307,307,307,307,307,307,307,307,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1998,November,259,259,259,259,259,259,259,259,259,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1998,December,447,447,447,447,447,447,447,447,447,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1998,NA,333,333,333,333,333,333,333,333,333,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1999,January,396,396,396,396,396,396,396,396,396,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1999,October,10,10,10,10,10,10,10,10,10,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1999,November,363,363,363,363,363,363,363,363,363,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1999,December,280,280,280,280,280,280,280,280,280,197f3b26f39d5b4a78f646abc0b7421653d9ea31
1999,NA,497,497,497,497,497,497,497,497,497,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2000,January,480,480,480,480,480,480,480,480,480,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2000,March,145,145,145,145,145,145,145,145,145,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2000,October,134,134,134,134,134,134,134,134,134,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2000,November,280,280,280,280,280,280,280,280,280,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2000,December,508,508,508,508,508,508,508,508,508,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2000,NA,636,636,636,636,636,636,636,636,636,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2001,January,463,463,463,463,463,463,463,463,463,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2001,March,215,215,215,215,215,215,215,215,215,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2001,October,252,252,252,252,252,252,252,252,252,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2001,November,387,387,387,387,387,387,387,387,387,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2001,December,375,375,375,375,375,375,375,375,375,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2001,NA,416,416,416,416,416,416,416,416,416,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2002,January,252,252,252,252,252,252,252,252,252,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2002,March,201,201,201,201,201,201,201,201,201,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2002,October,71,71,71,71,71,71,71,71,71,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2002,November,419,419,419,419,419,419,419,419,419,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2002,December,182,182,182,182,182,182,182,182,182,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2002,NA,297,297,297,297,297,297,297,297,297,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2003,January,206,206,206,206,206,206,206,206,206,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2003,March,157,157,157,157,157,157,157,157,157,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2003,October,211,211,211,211,211,211,211,211,211,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2003,November,243,243,243,243,243,243,243,243,243,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2003,December,224,224,224,224,224,224,224,224,224,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2003,NA,235,235,235,235,235,235,235,235,235,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2004,January,333,333,333,333,333,333,333,333,333,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2004,March,374,374,374,374,374,374,374,374,374,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2004,October,119,119,119,119,119,119,119,119,119,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2004,November,402,402,402,402,402,402,402,402,402,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2004,December,305,305,305,305,305,305,305,305,305,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2004,NA,381,381,381,381,381,381,381,381,381,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2005,January,194,194,194,194,194,194,194,194,194,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2005,March,327,327,327,327,327,327,327,327,327,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2005,October,157,157,157,157,157,157,157,157,157,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2005,November,225,225,225,225,225,225,225,225,225,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2005,December,230,230,230,230,230,230,230,230,230,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2005,NA,54,54,54,54,54,54,54,54,54,197f3b26f39d5b4a78f646abc0b7421653d9ea31
2006,January,116,116,116,116,116,116,116,116,116,197f3b26f39d5b4a78f646abc0b7421653d9ea31
