winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,1694,1467,1519,1577,1642,1766,1890,2054,2444,636ea55449c8643dfb79f55d1e750df507806909
1993,1854,1500,1635,1716,1781,1958,2087,2346,2972,636ea55449c8643dfb79f55d1e750df507806909
1994,2024,1718,1792,1858,1951,2115,2228,2587,3786,636ea55449c8643dfb79f55d1e750df507806909
1995,2052,1875,1906,1955,2009,2086,2134,2353,2608,636ea55449c8643dfb79f55d1e750df507806909
1996,2518,2288,2348,2420,2470,2567,2624,2935,3248,636ea55449c8643dfb79f55d1e750df507806909
1997,1756,1623,1656,1691,1727,1791,1811,1905,2080,636ea55449c8643dfb79f55d1e750df507806909
1998,1527,1350,1392,1437,1476,1608,1728,1841,2151,636ea55449c8643dfb79f55d1e750df507806909
1999,2064,1890,1931,1972,2015,2085,2215,2421,2975,636ea55449c8643dfb79f55d1e750df507806909
2000,1941,1711,1745,1796,1865,2018,2129,2382,3107,636ea55449c8643dfb79f55d1e750df507806909
2001,3824,3547,3616,3730,3779,3860,3947,4208,4447,636ea55449c8643dfb79f55d1e750df507806909
2002,3840,3653,3693,3735,3803,3894,3953,4081,4224,636ea55449c8643dfb79f55d1e750df507806909
2003,3748,3525,3569,3640,3712,3810,3878,4056,4272,636ea55449c8643dfb79f55d1e750df507806909
2004,2868,2712,2757,2809,2835,2911,2956,3077,3136,636ea55449c8643dfb79f55d1e750df507806909
2005,3326,3097,3177,3235,3284,3398,3436,3568,3985,636ea55449c8643dfb79f55d1e750df507806909
2006,2887,2615,2708,2775,2838,2937,3057,3205,3962,636ea55449c8643dfb79f55d1e750df507806909
2007,2676,2549,2570,2604,2635,2699,2728,2825,3163,636ea55449c8643dfb79f55d1e750df507806909
2008,3058,2991,3000,3025,3045,3079,3120,3206,3431,636ea55449c8643dfb79f55d1e750df507806909
2009,3392,3367,3367,3376,3386,3402,3423,3461,3513,636ea55449c8643dfb79f55d1e750df507806909
2010,2296,2178,2212,2248,2271,2322,2363,2411,2522,636ea55449c8643dfb79f55d1e750df507806909
2011,2640,2516,2539,2574,2605,2677,2736,2831,3230,636ea55449c8643dfb79f55d1e750df507806909
2012,2556,2442,2477,2508,2527,2593,2641,2732,2837,636ea55449c8643dfb79f55d1e750df507806909
2013,2660,2595,2607,2624,2640,2673,2694,2728,2836,636ea55449c8643dfb79f55d1e750df507806909
2014,3090,3057,3061,3074,3083,3101,3121,3160,3233,636ea55449c8643dfb79f55d1e750df507806909
2015,5034,4982,4989,5004,5021,5052,5083,5122,5316,636ea55449c8643dfb79f55d1e750df507806909
2016,4093,3982,4015,4044,4067,4139,4197,4564,5212,636ea55449c8643dfb79f55d1e750df507806909
2017,2927,2860,2879,2899,2917,2958,2976,3019,3157,636ea55449c8643dfb79f55d1e750df507806909
2018,3888,3856,3862,3872,3879,3897,3917,3962,3999,636ea55449c8643dfb79f55d1e750df507806909
2019,3570,3528,3537,3549,3560,3580,3599,3639,3697,636ea55449c8643dfb79f55d1e750df507806909
2020,3281,3216,3224,3242,3267,3292,3334,3398,3538,636ea55449c8643dfb79f55d1e750df507806909
2021,3987,3834,3862,3939,3964,4026,4081,4212,4378,636ea55449c8643dfb79f55d1e750df507806909
2022,5144,5093,5100,5110,5128,5156,5174,5214,5262,636ea55449c8643dfb79f55d1e750df507806909
2023,3566,3503,3512,3535,3547,3580,3613,3693,3837,636ea55449c8643dfb79f55d1e750df507806909
2024,7050,6965,6984,7012,7035,7077,7124,7185,7328,636ea55449c8643dfb79f55d1e750df507806909
