winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,1003,1003,1003,1003,1003,1003,1003,1003,1003,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1992,November,1376,1376,1376,1376,1376,1376,1376,1376,1376,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1992,December,1018,1018,1018,1018,1018,1018,1018,1018,1018,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1992,NA,648,648,648,648,648,648,648,648,648,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1993,January,519,519,519,519,519,519,519,519,519,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1993,November,1242,1242,1242,1242,1242,1242,1242,1242,1242,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1993,December,1320,1320,1320,1320,1320,1320,1320,1320,1320,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1993,NA,409,409,409,409,409,409,409,409,409,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1994,January,538,538,538,538,538,538,538,538,538,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1994,November,1622,1622,1622,1622,1622,1622,1622,1622,1622,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1994,December,493,493,493,493,493,493,493,493,493,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1994,NA,680,680,680,680,680,680,680,680,680,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1995,January,1058,1058,1058,1058,1058,1058,1058,1058,1058,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1995,November,1845,1845,1845,1845,1845,1845,1845,1845,1845,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1995,December,1270,1270,1270,1270,1270,1270,1270,1270,1270,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1995,NA,1396,1396,1396,1396,1396,1396,1396,1396,1396,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1996,January,827,827,827,827,827,827,827,827,827,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1996,November,2250,2250,2250,2250,2250,2250,2250,2250,2250,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1996,December,1732,1732,1732,1732,1732,1732,1732,1732,1732,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1996,NA,536,536,536,536,536,536,536,536,536,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1997,January,167,167,167,167,167,167,167,167,167,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1997,November,1601,1601,1601,1601,1601,1601,1601,1601,1601,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1997,December,1200,1200,1200,1200,1200,1200,1200,1200,1200,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1997,NA,419,419,419,419,419,419,419,419,419,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1998,January,737,737,737,737,737,737,737,737,737,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1998,November,1324,1324,1324,1324,1324,1324,1324,1324,1324,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1998,December,856,856,856,856,856,856,856,856,856,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1998,NA,734,734,734,734,734,734,734,734,734,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1999,January,1040,1040,1040,1040,1040,1040,1040,1040,1040,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1999,November,1837,1837,1837,1837,1837,1837,1837,1837,1837,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1999,December,1127,1127,1127,1127,1127,1127,1127,1127,1127,77aed80bcb74ad16e238a47d82b76a6ad21d2882
1999,NA,1075,1075,1075,1075,1075,1075,1075,1075,1075,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2000,January,1658,1658,1658,1658,1658,1658,1658,1658,1658,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2000,November,1562,1562,1562,1562,1562,1562,1562,1562,1562,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2000,December,1607,1607,1607,1607,1607,1607,1607,1607,1607,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2000,NA,1400,1400,1400,1400,1400,1400,1400,1400,1400,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2001,January,1770,1770,1770,1770,1770,1770,1770,1770,1770,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2001,November,3414,3414,3414,3414,3414,3414,3414,3414,3414,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2001,December,3469,3469,3469,3469,3469,3469,3469,3469,3469,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2001,NA,1893,1893,1893,1893,1893,1893,1893,1893,1893,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2002,January,1408,1408,1408,1408,1408,1408,1408,1408,1408,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2002,November,3489,3489,3489,3489,3489,3489,3489,3489,3489,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2002,December,2882,2882,2882,2882,2882,2882,2882,2882,2882,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2002,NA,1858,1858,1858,1858,1858,1858,1858,1858,1858,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2003,January,1448,1448,1448,1448,1448,1448,1448,1448,1448,77aed80bcb74ad16e238a47d82b76a6ad21d2882
2003,November,3399,3399,3399,3399,3399,3399,3399,3399,3399,77aed80bcb74ad16e238a47d82b76a6ad21d2882
