analysis,centre_winter,duration,estimate,se,lcl,ucl
04bad8f2bf2ae52a7f9c885b47c513309052eca5,1996.5,10,0.03754,0.01813,0.001995,0.07308
04bad8f2bf2ae52a7f9c885b47c513309052eca5,1997.5,10,0.05429,0.01735,0.02029,0.08828
04bad8f2bf2ae52a7f9c885b47c513309052eca5,1998.5,10,0.06617,0.01738,0.03212,0.1002
04bad8f2bf2ae52a7f9c885b47c513309052eca5,1999.5,10,0.06908,0.01699,0.03579,0.1024
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2000.5,10,0.06951,0.01752,0.03516,0.1038
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2001.5,10,0.06537,0.01858,0.02897,0.1018
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2002.5,10,0.04638,0.01687,0.01333,0.07944
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2003.5,10,0.02234,0.01555,-0.008133,0.05282
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2004.5,10,0.002227,0.0153,-0.02776,0.03221
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2005.5,10,-0.02305,0.01755,-0.05744,0.01134
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2006.5,10,-0.02757,0.01718,-0.06124,0.006092
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2007.5,10,-0.02415,0.01667,-0.05682,0.008511
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2008.5,10,-0.01529,0.01603,-0.04671,0.01613
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2009.5,10,-0.003804,0.01568,-0.03454,0.02693
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2010.5,10,0.02022,0.01496,-0.009103,0.04954
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2011.5,10,0.03402,0.01529,0.00405,0.06399
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2012.5,10,0.03518,0.01472,0.006341,0.06403
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2013.5,10,0.04125,0.01504,0.01177,0.07074
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2014.5,10,0.04503,0.01567,0.01431,0.07575
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2015.5,10,0.0369,0.015,0.007496,0.0663
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2016.5,10,0.03244,0.0149,0.003242,0.06164
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2017.5,10,0.03058,0.01467,0.001815,0.05934
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2018.5,10,0.02401,0.01577,-0.006897,0.05493
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2019.5,10,0.03533,0.01532,0.005302,0.06535
04bad8f2bf2ae52a7f9c885b47c513309052eca5,1997.5,12,0.05582,0.015,0.02642,0.08523
04bad8f2bf2ae52a7f9c885b47c513309052eca5,1998.5,12,0.05668,0.01382,0.02959,0.08377
04bad8f2bf2ae52a7f9c885b47c513309052eca5,1999.5,12,0.05676,0.01341,0.03047,0.08305
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2000.5,12,0.05357,0.01308,0.02793,0.07922
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2001.5,12,0.04752,0.01291,0.02221,0.07283
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2002.5,12,0.04361,0.01354,0.01708,0.07014
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2003.5,12,0.03195,0.0131,0.006285,0.05762
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2004.5,12,0.009709,0.01211,-0.01402,0.03344
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2005.5,12,-0.008123,0.01292,-0.03345,0.0172
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2006.5,12,-0.02247,0.01481,-0.0515,0.006568
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2007.5,12,-0.02141,0.01431,-0.04945,0.006634
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2008.5,12,-0.0108,0.01295,-0.03617,0.01458
04bad8f2bf2ae52a7f9c885b47c513309052eca5,2009.5,12,0.008403,0.01168,-0.0145,0.0313
