winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
1993,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
1994,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
1995,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
1996,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
1997,1,1,1,1,1,1,1,1,1,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
1998,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
1999,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2000,4,4,4,4,4,4,4,4,4,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2001,3,3,3,3,3,3,3,3,3,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2002,2,2,2,2,2,2,2,2,2,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2003,3,3,3,3,3,3,3,3,3,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2004,4,4,4,4,4,4,4,4,4,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2005,2,2,2,2,2,2,2,2,2,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2006,10,10,10,10,10,10,10,10,10,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2007,3,3,3,3,3,3,3,3,3,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2008,6,6,6,6,6,6,6,6,6,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2009,2,2,2,2,2,2,2,2,2,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2010,2,2,2,2,2,2,2,2,2,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2011,2,2,2,2,2,2,2,2,2,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2012,2,2,2,2,2,2,2,2,2,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2013,3,3,3,3,3,3,3,3,3,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2014,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2015,4,4,4,4,4,4,4,4,4,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2016,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2017,2,2,2,2,2,2,2,2,2,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2018,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2019,1,1,1,1,1,1,1,1,1,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2020,2,2,2,2,2,2,2,2,2,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2021,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2022,4,4,4,4,4,4,4,4,4,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2023,0,0,0,0,0,0,0,0,0,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
2024,2,2,2,2,2,2,2,2,2,7f7aac4c399ef9bfdd996f741a37fcd6fcc55135
