winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2003,39.5,38,38,38,39,40,42,46.1,52,e1cd39e2a0332249235e457399fc594daa62a1e1
2004,24,24,24,24,24,25,25,27.05,36,e1cd39e2a0332249235e457399fc594daa62a1e1
2005,13,11,11,12,13,13,14.2,18,27,e1cd39e2a0332249235e457399fc594daa62a1e1
2006,223,222,222,222,222,223,224,228.2,243,e1cd39e2a0332249235e457399fc594daa62a1e1
2007,14,14,14,14,14,14,14,14,14,e1cd39e2a0332249235e457399fc594daa62a1e1
2008,21,20,20,20,20,21,21,23.05,27,e1cd39e2a0332249235e457399fc594daa62a1e1
2009,19.5,18,18,18,19,20,21,23.05,28,e1cd39e2a0332249235e457399fc594daa62a1e1
2010,19,17,17,18,18,20,21,23,27,e1cd39e2a0332249235e457399fc594daa62a1e1
2011,23,20,20,21,22,24.35,26,32.05,41,e1cd39e2a0332249235e457399fc594daa62a1e1
2012,31,28,28,29,30,32,34,38.1,52,e1cd39e2a0332249235e457399fc594daa62a1e1
2013,27,25,25,26,26,28,29,35,38,e1cd39e2a0332249235e457399fc594daa62a1e1
2014,16,12,13,14,15,17,18,21,27,e1cd39e2a0332249235e457399fc594daa62a1e1
2015,16,14,14,15,15,16,17.2,20,22,e1cd39e2a0332249235e457399fc594daa62a1e1
2016,19,17,17,17,18,19,20,22,25,e1cd39e2a0332249235e457399fc594daa62a1e1
2017,20,19,19,19,20,21,21,23,26,e1cd39e2a0332249235e457399fc594daa62a1e1
2018,13,12,12,12,12,13,14,15,20,e1cd39e2a0332249235e457399fc594daa62a1e1
2019,13,12,12,12,13,14,14,15,19,e1cd39e2a0332249235e457399fc594daa62a1e1
2020,20,20,20,20,20,20,20,20,21,e1cd39e2a0332249235e457399fc594daa62a1e1
2021,19,19,19,19,19,19,19,19,19,e1cd39e2a0332249235e457399fc594daa62a1e1
2022,21,20,20,20,21,22,23,27,28,e1cd39e2a0332249235e457399fc594daa62a1e1
2023,18,16,16,17,17,20,22,26.1,30,e1cd39e2a0332249235e457399fc594daa62a1e1
2024,12,11,11,11,12,13,15,19,25,e1cd39e2a0332249235e457399fc594daa62a1e1
