winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,224,203,203,203,211.6,266,334,484.2,976,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
1993,176,153,153,153,156,197.4,239.2,433.2,632,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
1994,494,469,469,470,477.6,540.8,617.2,782.2,1040,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
1995,425,404,404,404,412.6,451,509,737.2,1106,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
1996,475.5,386,394,426.2,454,516.7,570.4,681.2,882,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
1997,573.5,503,504,523.4,545.6,623.2,689.4,800.1,1076,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
1998,690.5,556,572.9,614.8,665.6,746.3,845.2,1010,1552,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
1999,689.5,525,552.6,610.4,649,750.4,801.2,1009,1546,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2000,1058,849,918,973.8,1016,1126,1217,1449,1993,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2001,1504,1088,1204,1312,1417,1617,1710,2145,2650,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2002,2226,1800,1859,2042,2135,2375,2588,2913,3126,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2003,3296,2733,2897,3067,3193,3451,3600,4111,4930,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2004,3208,2679,2791,3031,3113,3277,3420,3750,4498,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2005,3690,3121,3277,3455,3542,3791,3921,4462,5505,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2006,4239,3497,3692,3947,4112,4366,4587,4881,6548,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2007,4155,3640,3767,3907,4007,4301,4486,4884,6307,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2008,4488,4001,4193,4303,4395,4589,4702,5006,5517,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2009,4430,3903,4030,4226,4282,4541,4706,5081,5467,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2010,5478,4650,4948,5114,5247,5595,5841,6593,8404,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2011,6042,5190,5381,5719,5917,6286,6683,7203,8257,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2012,5903,5306,5370,5543,5752,6022,6228,6772,8138,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2013,6266,5321,5688,5875,6099,6507,6846,7297,7467,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2014,5653,5033,5178,5342,5503,5796,5952,6395,7289,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2015,5869,5405,5484,5632,5727,5964,6084,6426,7679,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2016,4890,4515,4576,4700,4811,5029,5170,5567,6353,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2017,4374,4149,4229,4291,4338,4418,4502,4735,4882,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2018,5562,5245,5307,5390,5497,5677,5848,6043,6604,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2019,6172,5940,5983,6068,6122,6263,6361,6579,6914,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2020,5451,5289,5314,5357,5397,5510,5582,5708,6026,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2021,5720,5246,5356,5505,5604,5794,5992,6443,7213,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2022,7099,6869,6916,6981,7024,7174,7265,7460,7762,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2023,5594,5156,5246,5407,5491,5711,5854,6024,6391,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
2024,6288,5927,6032,6111,6187,6357,6422,6576,6897,6b083db07ff0b2febd0501ccc0e7fa2d3a6be5a9
