winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,994,994,994,994,994,994,994,994,994,dac034bf2ffc373151378a854232d725e4af5bbc
1993,1552,1506,1506,1506,1522,1610,1709,2013,3108,dac034bf2ffc373151378a854232d725e4af5bbc
1994,1248,1218,1218,1218,1220,1310,1446,1603,2023,dac034bf2ffc373151378a854232d725e4af5bbc
1995,2199,1961,1961,1974,2098,2308,2580,2997,3399,dac034bf2ffc373151378a854232d725e4af5bbc
1996,2660,2340,2341,2446,2576,2860,3078,3476,5776,dac034bf2ffc373151378a854232d725e4af5bbc
1997,2233,1536,1545,1794,1988,2474,2966,4091,6102,dac034bf2ffc373151378a854232d725e4af5bbc
1998,1028,1026,1026,1026,1026,1060,1151,1326,1919,dac034bf2ffc373151378a854232d725e4af5bbc
1999,3466,3367,3367,3368,3408,3533,3647,3979,4652,dac034bf2ffc373151378a854232d725e4af5bbc
2000,1776,1776,1776,1776,1776,1776,1776,1776,1776,dac034bf2ffc373151378a854232d725e4af5bbc
2001,2368,2075,2082,2165,2258,2470,2649,3188,4390,dac034bf2ffc373151378a854232d725e4af5bbc
2002,5349,5349,5349,5349,5349,5349,5349,5349,5349,dac034bf2ffc373151378a854232d725e4af5bbc
2003,6741,6741,6741,6741,6741,6741,6741,6741,6741,dac034bf2ffc373151378a854232d725e4af5bbc
2004,6295,6295,6295,6295,6295,6295,6295,6295,6295,dac034bf2ffc373151378a854232d725e4af5bbc
2005,6152,6152,6152,6152,6152,6152,6152,6152,6152,dac034bf2ffc373151378a854232d725e4af5bbc
2006,5375,5324,5324,5324,5335,5442,5554,5865,6577,dac034bf2ffc373151378a854232d725e4af5bbc
2007,4842,4691,4699,4737,4780,4933,5061,5443,5785,dac034bf2ffc373151378a854232d725e4af5bbc
2008,7828,7606,7606,7640,7713,7982,8143,8509,9096,dac034bf2ffc373151378a854232d725e4af5bbc
2009,4070,4067,4067,4067,4067,4138,4231,4597,5053,dac034bf2ffc373151378a854232d725e4af5bbc
2010,5148,4800,4832,4938,5002,5382,8344,13410,26340,dac034bf2ffc373151378a854232d725e4af5bbc
2011,6432,6186,6201,6262,6366,6576,6744,7080,7529,dac034bf2ffc373151378a854232d725e4af5bbc
2012,6602,6538,6538,6550,6569,6630,6670,6884,7285,dac034bf2ffc373151378a854232d725e4af5bbc
2013,7108,7025,7026,7039,7070,7147,7197,7364,7492,dac034bf2ffc373151378a854232d725e4af5bbc
2014,7385,7358,7358,7358,7364,7412,7439,7505,7687,dac034bf2ffc373151378a854232d725e4af5bbc
2015,6154,6154,6154,6154,6154,6154,6154,6160,6614,dac034bf2ffc373151378a854232d725e4af5bbc
2016,6067,6067,6067,6067,6067,6067,6067,6067,6067,dac034bf2ffc373151378a854232d725e4af5bbc
2017,6418,6418,6418,6418,6418,6418,6418,6418,6585,dac034bf2ffc373151378a854232d725e4af5bbc
2018,5285,5285,5285,5285,5285,5285,5285,5285,5285,dac034bf2ffc373151378a854232d725e4af5bbc
2019,3580,3580,3580,3580,3580,3580,3580,3580,3580,dac034bf2ffc373151378a854232d725e4af5bbc
2020,3514,3514,3514,3514,3514,3514,3514,3514,3514,dac034bf2ffc373151378a854232d725e4af5bbc
2021,3845,3845,3845,3845,3845,3845,3845,3845,3845,dac034bf2ffc373151378a854232d725e4af5bbc
2022,3979,3979,3979,3979,3979,3979,3979,3979,3979,dac034bf2ffc373151378a854232d725e4af5bbc
2023,4859,4859,4859,4859,4859,4859,4859,4859,4859,dac034bf2ffc373151378a854232d725e4af5bbc
2024,4484,4484,4484,4484,4484,4484,4484,4484,4484,dac034bf2ffc373151378a854232d725e4af5bbc
