analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
55ffdcd822c578d24845a59841c46e1c4378b558,1992,1993,1,0.03745,0.151,-0.2585,0.3334
55ffdcd822c578d24845a59841c46e1c4378b558,1992,1994,1,0.04013,0.2015,-0.3548,0.4351
55ffdcd822c578d24845a59841c46e1c4378b558,1992,1995,1,0.0505,0.2434,-0.4265,0.5275
55ffdcd822c578d24845a59841c46e1c4378b558,1992,1996,1,0.08361,0.2863,-0.4774,0.6447
55ffdcd822c578d24845a59841c46e1c4378b558,1992,1997,1,0.06041,0.2975,-0.5226,0.6434
55ffdcd822c578d24845a59841c46e1c4378b558,1992,1998,1,0.06361,0.3227,-0.5688,0.696
55ffdcd822c578d24845a59841c46e1c4378b558,1992,1999,1,0.07945,0.3307,-0.5687,0.7276
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2000,1,0.1514,0.3361,-0.5073,0.8102
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2001,1,0.2204,0.3489,-0.4633,0.9042
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2002,1,0.2851,0.3561,-0.4129,0.983
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2003,1,0.3551,0.3831,-0.3956,1.106
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2004,1,0.3553,0.3844,-0.3982,1.109
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2005,1,0.3296,0.3509,-0.3582,1.017
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2006,1,0.2944,0.3239,-0.3404,0.9293
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2007,1,0.2995,0.323,-0.3336,0.9327
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2008,1,0.3327,0.34,-0.3337,0.9992
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2009,1,0.2887,0.3192,-0.3369,0.9142
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2010,1,0.2811,0.3138,-0.3339,0.8962
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2011,1,0.2977,0.3154,-0.3204,0.9159
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2012,1,0.3323,0.3252,-0.3051,0.9697
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2013,1,0.4369,0.3771,-0.3022,1.176
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2014,1,0.4557,0.3862,-0.3013,1.213
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2015,1,0.4,0.3539,-0.2936,1.094
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2016,1,0.348,0.3351,-0.3088,1.005
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2017,1,0.2872,0.3193,-0.3386,0.913
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2018,1,0.3098,0.3265,-0.3302,0.9498
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2019,1,0.2935,0.321,-0.3356,0.9226
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2020,1,0.2662,0.3139,-0.349,0.8814
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2021,1,0.3198,0.3398,-0.3461,0.9858
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2022,1,0.2708,0.3225,-0.3613,0.903
55ffdcd822c578d24845a59841c46e1c4378b558,1992,2023,1,0.2779,0.3361,-0.3808,0.9365
