winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2004,1,1,1,1,1,1,1,1,1,ddd0257b8a93662e258c1feede513b439f8a1c58
2005,1,1,1,1,1,1,1,1,1,ddd0257b8a93662e258c1feede513b439f8a1c58
2006,2,2,2,2,2,2,2,2,2,ddd0257b8a93662e258c1feede513b439f8a1c58
2007,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2008,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2009,1,1,1,1,1,1,1,1,1,ddd0257b8a93662e258c1feede513b439f8a1c58
2010,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2011,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2012,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2013,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2014,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2015,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2016,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2017,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2018,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2019,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2020,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
2021,0,0,0,0,0,0,0,0,0,ddd0257b8a93662e258c1feede513b439f8a1c58
