winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,2210,1795,1904,1995,2090,2360,2579,2981,4578,bf2a646eb817a9cc299d7650eeeb118ca3687339
1993,2736,2346,2500,2593,2658,2815,2976,3306,3927,bf2a646eb817a9cc299d7650eeeb118ca3687339
1994,3265,2884,2985,3095,3181,3322,3459,3682,4087,bf2a646eb817a9cc299d7650eeeb118ca3687339
1995,2997,2744,2833,2904,2955,3049,3098,3193,3400,bf2a646eb817a9cc299d7650eeeb118ca3687339
1996,3366,3054,3134,3282,3325,3483,3621,3880,4019,bf2a646eb817a9cc299d7650eeeb118ca3687339
1997,3308,3135,3196,3251,3280,3355,3423,3535,4035,bf2a646eb817a9cc299d7650eeeb118ca3687339
1998,3213,2980,3050,3120,3169,3261,3355,3630,3899,bf2a646eb817a9cc299d7650eeeb118ca3687339
1999,3737,3452,3519,3598,3675,3844,3944,4313,4712,bf2a646eb817a9cc299d7650eeeb118ca3687339
2000,4188,3734,3857,3967,4083,4303,4435,4663,4865,bf2a646eb817a9cc299d7650eeeb118ca3687339
2001,4116,3692,3773,3887,4020,4180,4305,4460,4721,bf2a646eb817a9cc299d7650eeeb118ca3687339
2002,4480,3998,4195,4319,4404,4595,4666,4818,5447,bf2a646eb817a9cc299d7650eeeb118ca3687339
2003,5552,5083,5139,5376,5461,5633,5741,6013,6455,bf2a646eb817a9cc299d7650eeeb118ca3687339
2004,4796,4555,4648,4701,4740,4851,4939,5083,5318,bf2a646eb817a9cc299d7650eeeb118ca3687339
2005,4768,4518,4584,4679,4718,4832,4915,5112,5213,bf2a646eb817a9cc299d7650eeeb118ca3687339
2006,4980,4671,4800,4881,4938,5062,5149,5336,5643,bf2a646eb817a9cc299d7650eeeb118ca3687339
2007,4896,4712,4743,4797,4850,4942,5003,5115,5265,bf2a646eb817a9cc299d7650eeeb118ca3687339
2008,5290,5073,5116,5179,5219,5355,5442,5547,5766,bf2a646eb817a9cc299d7650eeeb118ca3687339
2009,6449,6193,6255,6341,6381,6509,6568,6739,6812,bf2a646eb817a9cc299d7650eeeb118ca3687339
2010,5748,5435,5510,5637,5706,5818,5918,5995,6345,bf2a646eb817a9cc299d7650eeeb118ca3687339
2011,4964,4709,4778,4870,4923,5009,5086,5219,5358,bf2a646eb817a9cc299d7650eeeb118ca3687339
2012,4756,4416,4534,4601,4692,4816,4892,5024,5227,bf2a646eb817a9cc299d7650eeeb118ca3687339
2013,4718,4455,4516,4603,4669,4772,4845,4936,5122,bf2a646eb817a9cc299d7650eeeb118ca3687339
2014,4228,3865,3987,4114,4176,4320,4467,4650,4873,bf2a646eb817a9cc299d7650eeeb118ca3687339
2015,4762,4588,4632,4703,4738,4811,4910,5066,5361,bf2a646eb817a9cc299d7650eeeb118ca3687339
2016,4870,4659,4706,4796,4834,4909,4969,5046,5358,bf2a646eb817a9cc299d7650eeeb118ca3687339
2017,4713,4419,4492,4598,4664,4776,4858,5042,5202,bf2a646eb817a9cc299d7650eeeb118ca3687339
2018,4862,4723,4753,4794,4825,4915,4983,5057,5254,bf2a646eb817a9cc299d7650eeeb118ca3687339
2019,5678,5288,5407,5542,5604,5759,5921,6078,6809,bf2a646eb817a9cc299d7650eeeb118ca3687339
2020,5555,5293,5380,5429,5500,5622,5682,5905,6210,bf2a646eb817a9cc299d7650eeeb118ca3687339
2021,5044,4807,4900,4940,4987,5076,5119,5252,5568,bf2a646eb817a9cc299d7650eeeb118ca3687339
2022,4843,4582,4689,4752,4789,4880,4928,5021,5080,bf2a646eb817a9cc299d7650eeeb118ca3687339
2023,4718,4533,4561,4627,4669,4797,4864,5004,5199,bf2a646eb817a9cc299d7650eeeb118ca3687339
2024,4980,4736,4803,4880,4934,5037,5117,5323,5471,bf2a646eb817a9cc299d7650eeeb118ca3687339
