analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,1993,1,0.3499,0.1037,0.1466,0.5531
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,1994,1,0.3682,0.1213,0.1305,0.606
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,1995,1,0.474,0.1282,0.2227,0.7254
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,1996,1,0.3856,0.1336,0.1237,0.6474
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,1997,1,0.3529,0.1395,0.07958,0.6262
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,1998,1,0.2613,0.129,0.008567,0.5141
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,1999,1,0.2277,0.1272,-0.02173,0.477
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2000,1,0.2129,0.1303,-0.04252,0.4682
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2001,1,0.6677,0.1287,0.4156,0.9199
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2002,1,0.9971,0.1323,0.7379,1.256
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2003,1,1.066,0.1283,0.8141,1.317
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2004,1,1.337,0.1296,1.083,1.591
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2005,1,1.32,0.1264,1.073,1.568
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2006,1,1.302,0.1265,1.054,1.55
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2007,1,1.434,0.1274,1.185,1.684
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2008,1,1.569,0.1287,1.316,1.821
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2009,1,1.637,0.1284,1.385,1.888
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2010,1,1.656,0.1283,1.405,1.908
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2011,1,1.871,0.1297,1.617,2.125
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2012,1,2.037,0.1307,1.781,2.293
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2013,1,2.022,0.1288,1.769,2.274
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2014,1,2.084,0.1281,1.833,2.335
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2015,1,2.197,0.1289,1.944,2.45
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2016,1,2.2,0.1292,1.947,2.453
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2017,1,2.086,0.1273,1.837,2.336
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2018,1,2.04,0.1274,1.79,2.29
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2019,1,1.959,0.1263,1.711,2.206
36d56cd5205c68d3986aeab8e1c3e166c4bedf17,1992,2020,1,2.052,0.1264,1.805,2.3
