winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,763.5,332,341.8,414.6,534.5,1187,1558,2923,5857,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2001,949.5,916,920,925.8,935,991.4,1243,2342,4887,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2002,1033,981,993,1010,1020,1090,1307,2285,5075,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2003,3278,3253,3257,3263,3271,3288,3302,3341,3364,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2004,491,141,153,237.4,373.6,671.3,1151,2133,4319,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2005,305,175,180,202.8,234.6,563.9,907.4,2122,3763,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2006,2730,2671,2678,2690,2708,2753,2790,2892,3401,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2007,449.5,164,204.3,297,371.3,552,732.4,1287,2259,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2008,846.5,292,347,496.6,648.3,1033,1524,2295,4921,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2009,1574,1184,1232,1320,1411,1877,2057,3687,7699,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2010,1382,488,601.4,835.4,1006,1635,1986,3466,5355,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2011,815,333,406.4,531,647.8,1006,1264,2006,2948,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2012,837.5,546,559.9,633,740,1043,1181,2162,2911,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2013,719.5,325,347.5,433.4,575,837.7,1169,1638,3863,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2014,654.5,382,408.7,459.2,523.6,783.1,1029,1765,2649,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2015,626,511,529.9,558.8,592.3,681.4,812,1164,1846,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2016,869,861,863,864,866,873,880.4,903,927,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2017,1030,1006,1007,1013,1022,1040,1058,1231,1921,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2018,548.5,515,523,534.8,540,566.7,578.4,608.2,685,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2019,943,923,926,931,938,952,966.2,1050,1180,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2020,664.5,638,643,650,658.6,678.4,707.4,768.2,832,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2021,678.5,634,636.9,649,662.7,690,709.2,758.6,867,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2022,897.5,752,754,785.4,827,1034,1206,1734,3017,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2023,755.5,429,448,527,639.6,938.4,1192,1799,2807,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
2024,834.5,722,731,745.8,780.6,966.8,1183,1581,3327,e39688f5a6f1aae3239e2e0b444d64451fca9c4d
