analysis,centre_winter,duration,estimate,se,lcl,ucl
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2004.5,10,-0.01002,0.04353,-0.09534,0.0753
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2005.5,10,-0.01665,0.0399,-0.09486,0.06156
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2006.5,10,-0.02418,0.03843,-0.09949,0.05114
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2007.5,10,-0.02986,0.03798,-0.1043,0.04458
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2008.5,10,-0.03138,0.03792,-0.1057,0.04294
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2009.5,10,-0.03607,0.03914,-0.1128,0.04064
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2010.5,10,-0.03998,0.03999,-0.1184,0.0384
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2011.5,10,-0.03735,0.03879,-0.1134,0.03868
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2012.5,10,-0.03599,0.03834,-0.1111,0.03915
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2013.5,10,-0.03415,0.03836,-0.1093,0.04104
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2014.5,10,-0.02761,0.03687,-0.09987,0.04465
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2015.5,10,-0.02082,0.03634,-0.09204,0.0504
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2016.5,10,-0.01501,0.03629,-0.08614,0.05611
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2017.5,10,-0.008531,0.03614,-0.07937,0.06231
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2018.5,10,-0.00344,0.03637,-0.07472,0.06784
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2019.5,10,0.0001314,0.03759,-0.07354,0.0738
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2005.5,12,-0.01536,0.03616,-0.08624,0.05551
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2006.5,12,-0.02268,0.03317,-0.08768,0.04233
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2007.5,12,-0.02924,0.03264,-0.09321,0.03472
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2008.5,12,-0.03388,0.03331,-0.09916,0.0314
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2009.5,12,-0.03447,0.03302,-0.09919,0.03025
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2010.5,12,-0.03556,0.03287,-0.09999,0.02887
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2011.5,12,-0.03555,0.03241,-0.09906,0.02797
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2012.5,12,-0.03292,0.03192,-0.09547,0.02964
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2013.5,12,-0.03089,0.03183,-0.09327,0.03149
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2014.5,12,-0.02797,0.03183,-0.09035,0.0344
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2015.5,12,-0.02235,0.03116,-0.08342,0.03872
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2016.5,12,-0.01528,0.03086,-0.07577,0.0452
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2017.5,12,-0.009396,0.03144,-0.07101,0.05222
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2018.5,12,-0.004197,0.03239,-0.06768,0.05929
48b8c9ed0745b5d44b56f71e63d48c4d2a3504b0,2012,25,-0.021,0.01671,-0.05375,0.01174
8733d476a22552d65ea7a74b04f88b979500509b,2004.5,10,0.03564,0.05165,-0.06559,0.1369
8733d476a22552d65ea7a74b04f88b979500509b,2005.5,10,0.03209,0.047,-0.06003,0.1242
8733d476a22552d65ea7a74b04f88b979500509b,2006.5,10,0.02061,0.04131,-0.06036,0.1016
8733d476a22552d65ea7a74b04f88b979500509b,2007.5,10,0.01296,0.03879,-0.06307,0.08898
8733d476a22552d65ea7a74b04f88b979500509b,2008.5,10,0.01191,0.04351,-0.07337,0.0972
8733d476a22552d65ea7a74b04f88b979500509b,2009.5,10,-0.006664,0.03477,-0.07482,0.06149
8733d476a22552d65ea7a74b04f88b979500509b,2010.5,10,-0.02274,0.03409,-0.08955,0.04407
8733d476a22552d65ea7a74b04f88b979500509b,2011.5,10,-0.01055,0.0337,-0.07659,0.0555
8733d476a22552d65ea7a74b04f88b979500509b,2012.5,10,-0.01428,0.03388,-0.08068,0.05212
8733d476a22552d65ea7a74b04f88b979500509b,2013.5,10,-0.01803,0.03386,-0.0844,0.04833
8733d476a22552d65ea7a74b04f88b979500509b,2014.5,10,-0.006083,0.03178,-0.06836,0.05619
8733d476a22552d65ea7a74b04f88b979500509b,2015.5,10,0.004644,0.0327,-0.05944,0.06873
8733d476a22552d65ea7a74b04f88b979500509b,2016.5,10,0.006069,0.03203,-0.05671,0.06885
8733d476a22552d65ea7a74b04f88b979500509b,2017.5,10,0.01123,0.03275,-0.05297,0.07542
