winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,324,324,324,324,324,324,324,324,324,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2000,November,17,17,17,17,17,17,17,17,17,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2000,December,20,20,20,20,20,20,20,20,20,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2000,NA,11,11,11,11,11,11,11,11,11,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2001,January,914,914,914,914,914,914,914,914,914,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2001,November,4,4,4,4,4,4,4,4,4,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2001,December,48,48,48,48,48,48,48,48,48,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2001,NA,16,16,16,16,16,16,16,16,16,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2002,January,977,977,977,977,977,977,977,977,977,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2002,November,38,38,38,38,38,38,38,38,38,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2002,December,38,38,38,38,38,38,38,38,38,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2002,NA,61,61,61,61,61,61,61,61,61,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2003,January,3251,3251,3251,3251,3251,3251,3251,3251,3251,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2003,November,118,118,118,118,118,118,118,118,118,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2003,December,147,147,147,147,147,147,147,147,147,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2003,NA,201,201,201,201,201,201,201,201,201,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2004,January,123,123,123,123,123,123,123,123,123,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2004,November,33,33,33,33,33,33,33,33,33,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2004,December,72,72,72,72,72,72,72,72,72,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2004,NA,30,30,30,30,30,30,30,30,30,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2005,January,170,170,170,170,170,170,170,170,170,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2005,November,26,26,26,26,26,26,26,26,26,a2a5b12d441376dccd07aad8c2715bd0e652b23f
2005,December,26,26,26,26,26,26,26,26,26,a2a5b12d441376dccd07aad8c2715bd0e652b23f
